gene1,gene2,weight
COL11A1,FASTKD5,4.141368952263686
COL11A1,FGFR3,5.925998743574247
COL11A1,GMEB1,4.107824316249884
COL11A1,GOLIM4,4.022689596759062
COL11A1,GPR125,3.9563172581384194
COL11A1,HIGD2A,5.283255492092736
COL11A1,HSP90B1,3.1297230186564478
COL11A1,IFIT5,4.149681252368888
COL11A1,KCNK1,5.7305865227552175
COL11A1,KCTD2,5.252415914340929
COL11A1,KIAA0196,3.723882634776256
COL11A1,KIAA1009,5.716644388700301
COL11A1,LAGE3,3.120177675715842
COL11A1,LIG1,3.2937140434309136
COL11A1,LRRC16A,4.8699386617317355
COL11A1,MAP7,4.61289308586799
COL11A1,MBTPS1,3.068059105373025
COL11A1,NCOR2,5.886604429370044
COL11A1,NLK,5.974552913500778
COL11A1,PANK4,3.329988531392269
COL11A1,PIH1D1,4.560728308924396
COL11A1,PLEKHJ1,3.3290139348831476
COL11A1,POP4,4.608196527536604
COL11A1,PRAF2,3.540517868984149
COL11A1,PRR7,5.316926867315744
COL11A1,PSMD1,5.893832479929518
COL11A1,PWP1,5.912474418687907
COL11A1,RAB31,5.6842034492711395
COL11A1,RAI14,3.3624794763597
COL11A1,RPN2,5.653363570968039
COL11A1,SESN1,4.167339840228088
COL11A1,SETD1B,4.191092229361928
COL11A1,SFMBT1,4.704057868646252
COL11A1,SKP2,4.560848306904457
COL11A1,SMAD7,4.622804526287577
COL11A1,SMARCE1,4.025540502145817
COL11A1,SMG7,3.8826749830319987
COL11A1,SMURF1,4.65236716371825
COL11A1,SNRPD1,4.76804601339042
COL11A1,SPAG7,3.834530254398959
COL11A1,STK25,4.694568976047348
COL11A1,TCEA2,4.016553061074876
COL11A1,TCIRG1,5.388179112525103
COL11A1,TCTA,5.825044615297673
COL11A1,TFCP2,4.984184339620113
COL11A1,TGFB1,3.2898104591128225
COL11A1,TIMM17B,3.7328691726877565
COL11A1,TIMM22,4.297512911801533
COL11A1,TMCO1,5.685486919181958
COL11A1,TMEM110,4.792524780391445
COL11A1,TOMM34,3.566913917053909
COL11A1,TPI1,3.90535781793045
COL11A1,TRIM13,5.082799565068463
COL11A1,TWF2,5.997931460824926
COL11A1,UBAP2L,4.287565551361715
COL11A1,UBE2D1,3.9235519618444235
COL11A1,UBE4A,3.977707060173842
COL11A1,USP14,4.393752099388795
COL11A1,UTP18,5.21985802877964
COL11A1,VAPB,5.595980220224096
COL11A1,VDR,4.629757135924295
COL11A1,WDR61,5.616766862819967
COL11A1,WDR67,3.929863687169777
COL11A1,WWOX,3.1493948814931603
COL11A1,XPNPEP3,5.831296429769452
COL11A1,ZER1,4.157004475464367
COL11A1,ZFP161,3.759342773921581
COL11A1,ZNF629,4.464377089554057
COL1A1,CDKL4,3.1100867982968574
COL1A1,CREG1,3.886727742667227
COL1A1,HLA-DMB,5.387123574854918
COL1A1,HOXB2,4.648772898760963
COL1A1,LIG1,5.789361513105501
COL1A1,NMI,3.877050726772513
COL1A1,RHOD,4.808409248355824
COL1A1,SLC22A4,3.701052927430939
COL1A1,TSHZ3,3.132654290235517
COL1A1,VTI1A,4.481565918780592
COL9A3,TPR,4.987179857581392
COPB2,ZNF684,5.002663839008304
COPS7A,YTHDF1,4.546917751057533
COQ10B,RGS18,4.206953012955083
COQ8A,AGT,5.926838909975512
COQ8A,ASF1A,5.02174569496562
COQ8A,CACNA1C,3.3987273851287423
COQ8A,CYC1,3.4965098990742214
COQ8A,CYP1B1,4.631875865592786
COQ8A,DDX39B,3.7485563404415014
COQ8A,DPF1,5.620274970171903
COQ8A,DYRK1A,3.433883417030897
COQ8A,EGR2,5.460368706122534
COQ8A,EPHX2,3.9265159555005105
COQ8A,GART,4.7626025427192005
COQ8A,GCAT,4.367202485125657
COQ8A,GPR172A,5.110469492352515
COQ8A,GPR84,5.374422093640598
COQ8A,GPRC5B,4.542499755222648
COQ8A,HIPK1,3.2325399764521774
COQ8A,ITPK1,4.581790323508359
COQ8A,KCNQ1,3.5645264088485504
COQ8A,MBD6,5.389879547397744
COQ8A,MNAT1,4.7795044363746495
COQ8A,MSL3,4.627406791082479
COQ8A,NDUFA6,5.578721864917669
COQ8A,NDUFS6,5.304141169334928
COQ8A,NFAT5,4.890629069076621
COQ8A,NR1D2,3.1490630382849485
COQ8A,PLCB3,3.572919354939201
COQ8A,PRKRIR,4.311453656259113
COQ8A,STAT5A,5.830026111107427
COQ8A,TBP,3.8848739266340404
COQ8A,TCERG1,3.511122039451169
COQ8A,TFCP2,4.448225834289931
COQ8A,TRAF7,4.9448553814574
COQ8A,TRAM2,4.393686081601957
COQ8A,UBAP2L,5.778712290655801
COQ8A,UBE3C,4.761561787957836
COQ8A,WHSC1,3.701803523696329
COQ8A,ZNF658,5.341054178473397
CORO2B,CD46,3.5310764660440674
CPEB3,TP53RK,5.174730343865649
CPED1,GPR84,3.4683761789729424
CPNE7,CBS,5.909291810445817
CPPED1,RGS18,5.263076903236053
CPPED1,ZMIZ2,3.21705929364763
CPT1A,CBS,5.712681459408198
CPTP,TMEM5,5.00072387724409
CPVL,AFG3L2,5.475435950766123
CPVL,AGPAT1,5.521259604624143
CPVL,AP1B1,5.775712773477492
CPVL,ARNT,4.003670590662809
CPVL,ASAP2,5.802484361140609
CPVL,BAG3,3.9982187840105285
CPVL,CDK19,5.819176596814758
CPVL,COPS5,4.057557956141147
CPVL,CORO1A,4.612857361516115
CPVL,CYB561,5.1185812138828135
CPVL,DFNB31,3.373101397504248
CPVL,EVL,4.689091497793425
CPVL,FABP1,4.308185922981851
CPVL,FANCL,5.8239915971886855
CPVL,GRB10,4.664651496008293
CPVL,HEBP1,3.3333175279779943
CPVL,KCTD5,3.3226046081954532
CPVL,MAT1A,3.1644715268107992
CPVL,MSX1,4.19599971666679
CPVL,PHF1,3.492910041233681
CPVL,PRSS2,3.2188260184640756
CPVL,RFX5,5.1325520466695345
CPVL,RNF145,3.944590780132426
CPVL,SERTAD3,4.163182238658269
CPVL,SH2B3,3.1921600390923572
CPVL,SLC25A13,3.43238397370621
CPVL,SLC27A3,5.5561949830473445
CPVL,SUPT4H1,3.65065664703861
CPVL,TARBP1,5.951273969566198
CPVL,TIAM1,3.7299686094448923
CPVL,TOR1A,3.2743323132175353
CPVL,TP53RK,5.665014045625359
CPVL,UBR7,4.276054936169256
CPVL,UCHL1,3.409758075475488
CPVL,UFM1,5.22057876996752
CPVL,VAT1,5.6095644062104935
CPVL,VAV3,4.356073983572397
CPVL,WHSC1,4.374397908360278
CPVL,ZNF138,4.358700758663678
CPVL,ZNF581,5.395888487855394
CPVL,ZNF692,4.0420046763955835
CPVL,ZNF764,4.854764681239757
CR1,CBS,5.010140919953319
CR1,MAD2L1BP,4.205538111221188
CRELD2,RPN2,3.8753554491741613
CRIP1,APOE,3.3559704152356153
CRIP1,APOH,5.934708495861894
CRIP1,ARPC5,4.042553613059461
CRIP1,ATP5O,3.045102850993744
CRIP1,ATP7A,4.260190196860639
CRIP1,AXL,4.986440489475768
CRIP1,B2M,5.739009177695658
CRIP1,BAX,3.2871271528800525
CRIP1,BRD8,3.6499675665404454
CRIP1,BUD31,4.299129180460562
CRIP1,CAMK2G,4.63074287791409
CRIP1,CAPSL,5.493456260170933
CRIP1,CARD11,5.1111997848706965
CRIP1,CCL2,4.9171475424482285
CRIP1,CCRL2,3.8070495669865654
CRIP1,CDC20,5.717868476235131
CRIP1,CDX1,3.4386965395946363
CRIP1,CERS4,3.0292204706652246
CRIP1,CFL1,3.825518828335746
CRIP1,CFTR,4.60300322576539
CRIP1,CHRM1,3.422948774141245
CRIP1,CRYAA,4.082194690681948
CRIP1,DUSP9,3.3112119223688214
CRIP1,EBF1,5.555048811650021
CRIP1,FOXA1,3.3820878971698027
CRIP1,FTH1,3.0108865443455146
CRIP1,G3BP2,3.059339329596404
CRIP1,GNG8,5.534570161261059
CRIP1,GPR156,4.859117794209783
CRIP1,GPR64,3.737961787339257
CRIP1,HCFC1,3.695988708251318
CRIP1,HDAC7,3.0364831171403175
CRIP1,HLA-DMB,3.2610988383458315
CRIP1,HMGB2,4.699872801282391
CRIP1,HOXB7,3.2164343461301117
CRIP1,IDH3A,5.9646681732980635
CRIP1,IDH3G,5.1832793813489575
CRIP1,IFNG,3.607615020943465
CRIP1,IL1R2,4.121504373679242
CRIP1,IRF2,5.747751687410256
CRIP1,ISX,4.454493908282091
CRIP1,ITGA3,5.1513680512700954
CRIP1,ITGA4,5.870127233691312
CRIP1,ITPR3,3.649458396060137
CRIP1,JUNB,4.455761315340924
CRIP1,KDM4C,3.50185571728311
CRIP1,KIF5B,3.362149136255802
CRIP1,KLF11,4.091035355481595
CRIP1,KLF6,3.3451374332356396
CRIP1,LGALS2,3.0432381257045344
CRIP1,LGR4,5.362684482077821
CRIP1,LYZ,3.027602702233436
CRIP1,MAF,5.575457178163921
CRIP1,MAT2B,4.095602467919304
CRIP1,MCCC2,3.670106256644627
CRIP1,MRGPRX2,4.543994245985402
CRIP1,MYNN,5.831148535773819
CRIP1,NAGK,4.493729526182475
CRIP1,NAGPA,3.9554393566122075
CRIP1,NAT10,3.9119553513399445
CRIP1,NFE2L1,3.437337517979319
CRIP1,NKIRAS1,5.613926395669325
CRIP1,NR4A2,4.67830925327905
CRIP1,PAH,5.726274550917977
CRIP1,PCGF1,5.6310125078142
CRIP1,PCK1,5.6465397284229635
CRIP1,PDK2,3.668240086931329
CRIP1,PDXP,5.311745458255027
CRIP1,PEX13,3.5431842263326536
CRIP1,PHRF1,4.466029104270568
CRIP1,PIPOX,3.8408057691322406
CRIP1,PKN1,3.514380862570758
CRIP1,PLA2G12B,4.87431354834165
CRIP1,PNN,3.0799085814481844
CRIP1,PPP1CA,4.342751205620318
CRIP1,PRKAR1B,4.082585876031425
CRIP1,PSMB10,3.0525865933825997
CRIP1,PSMD3,5.367802648971017
CRIP1,QRFPR,5.648134641462141
CRIP1,RALGDS,4.483384794290382
CRIP1,RASGRP4,4.75517420082947
CRIP1,RCCD1,5.597433631863845
CRIP1,RDX,3.1993133037041215
CRIP1,RGS18,4.967449702184874
CRIP1,RNF138,4.9973065164854304
CRIP1,SATB2,5.469815319178698
CRIP1,SERPINF2,4.613495691130458
CRIP1,SLC1A5,3.712160712590332
CRIP1,SLC1A6,4.073352314995977
CRIP1,SREBF1,5.341801507568225
CRIP1,SUB1,5.235321159243039
CRIP1,SULT1A3,3.5311896744646463
CRIP1,TAB3,4.252673533528466
CRIP1,TEAD2,4.080121081260497
CRIP1,TRAF6,5.11473080474432
CRIP1,TSC22D1,4.420611959562718
CRIP1,UBE2N,4.4750962941060255
CRIP1,UBE3A,4.346967633299455
CRIP1,UCHL1,4.894676641785923
CRIP1,UGCG,4.085767396010809
CRIP1,UGT2B28,4.496411176092076
CRIP1,USP47,3.908983118418732
CRIP1,WNT11,3.706222380188785
CRIP1,ZNF138,5.797846559436284
CRIP1,ZNF490,5.547278504467771
CRIP1,ZNF621,5.003185328432236
CRIP1,ZNF643,3.4010395861404366
CRIP1,ZNF92,4.746199360891185
CRISP2,UBAP2L,3.977837231541507
CRISP2,ZMIZ2,3.4974653657650823
CRTAC1,ZMIZ2,5.62524837763425
CRTAM,ZMIZ2,5.092790866018509
CRY2,ZMIZ2,4.376488523060319
CSAD,ZMIZ2,4.341252651737905
CSF2RB,COG4,3.254543236398236
CSF2RB,EDEM1,5.904487035347816
CSF3R,TP53RK,5.733736175522207
CT62,SMARCD2,5.174553943562252
CT62,ZMIZ2,5.805521242949096
CTAG2,NCOR2,5.241107117254113
CTAGE1,SMARCD2,3.116579188479561
CTAGE11P,SMAD7,4.915080151950593
CTDSP2,ZMIZ2,4.210155261018787
CTNNAL1,AKR1B1,4.491652894067896
CTR9,TBP,4.25675595201409
CTSB,CEP55,3.5983974455758716
CUL9,NCOR2,5.320749048632306
CXCL12,ARFRP1,5.819987311403626
CXCL12,ATP5A1,3.5888496063790924
CXCL12,BACE1,3.2823694903490903
CXCL12,BMP2,3.3536016697737434
CXCL12,CDC20,4.717898129192818
CXCL12,CRYAA,5.195312861256586
CXCL12,DFFA,3.3699185038015225
CXCL12,DNMT3L,4.3423274605641335
CXCL12,DTX1,5.397141160742069
CXCL12,EIF6,5.636814939210046
CXCL12,EPO,4.109038132178311
CXCL12,ERCC4,3.134840008927623
CXCL12,ESYT1,4.3382931088901415
CXCL12,FRAT2,5.06270452133165
CXCL12,GPR83,3.1366271894705395
CXCL12,GPX1,3.975864540710567
CXCL12,HCFC1,3.841884644819128
CXCL12,HIF1AN,3.0330715857070185
CXCL12,IL12B,5.108342750089244
CXCL12,ISX,3.8660923195085433
CXCL12,JUNB,4.280895872797586
CXCL12,MTRR,4.826463899703971
CXCL12,NFKBIE,3.5902936790648505
CXCL12,NKIRAS1,4.3573412924375345
CXCL12,NPEPPS,5.622218956947389
CXCL12,PBRM1,3.368690209136844
CXCL12,PCGF1,4.804576954450854
CXCL12,PCK1,4.045807572405737
CXCL12,PSMD3,3.4322770839724486
CXCL12,RAB5B,5.047945200329128
CXCL12,RBBP7,3.9034930712285556
CXCL12,RGS16,4.38854004405665
CXCL12,RHOD,5.051381156395477
CXCL12,RNASE4,5.170001327652595
CXCL12,RUFY1,3.813085058606352
CXCL12,RXRB,5.561293190419162
CXCL12,SRD5A1,5.354747522119095
CXCL12,SUOX,5.7753985249264135
CXCL12,TARBP2,4.678269487412096
CXCL12,TCF7L1,3.6102940290217505
CXCL12,ZNF436,5.703990507099156
CXCL12,ZNF77,3.2298361622853275
CXCL2,ACBD3,4.921844416476683
CXCL2,ADAM17,4.303749407441174
CXCL2,AKR1A1,3.622585930893066
CXCL2,BIK,5.084375542589806
CXCL2,CASC3,5.433579896984535
CXCL2,CEP55,5.224843592709086
CXCL2,CFTR,5.992107410594299
CXCL2,DLX3,5.287780694487513
CXCL2,DNAJB6,4.974774068442885
CXCL2,F7,4.765493504478142
CXCL2,GPR152,3.5184940292287648
CXCL2,GPX4,5.208717184626414
CXCL2,INPP5D,5.59452606617303
CXCL2,ITPK1,5.335996540098093
CXCL2,L3MBTL4,5.025224071401431
CXCL2,MAT2B,3.110808674417031
CXCL2,MCM5,3.633715874365826
CXCL2,NXF1,5.873171054483223
CXCL2,PHF11,3.5695726188423587
CXCL2,PKN1,4.1862247003155915
CXCL2,PPP4C,3.3319030393297164
CXCL2,PSMD3,4.726367560615077
CXCL2,PVR,4.025991153972914
CXCL2,RAVER1,4.24945235938743
CXCL2,RNF138,3.5850738115999383
CXCL2,SAR1B,4.628484381379556
CXCL2,SNW1,4.780221901258805
CXCL2,SOX2,5.662277541135701
CXCL2,SPTLC1,5.888178320803075
CXCL2,SULT2B1,4.733562208550001
CXCL2,SUPT4H1,4.344348176994881
CXCL2,TEAD4,5.807828879892623
CXCL2,TSSC4,5.40055387210608
CXCL2,UQCRB,5.335442663355419
CXCL2,VAMP3,4.743365383116957
CXCL2,WHSC1,5.001217033155731
CXCL2,XPNPEP1,4.971021796319715
CXCL3,CEP55,4.875162535990122
CXCL3,WHSC1,3.936285608282036
CXCL5,PIK3R3,4.137295854490649
CXCR2,UBAP2L,4.936125819303607
CXCR3,ZMIZ2,3.314858432176028
CXCR4,CCDC90A,4.142939643982045
CXCR4,NCOR2,5.825362008250888
CXCR4,PDHX,5.682086793125704
CXCR4,PEX11A,4.34479137320249
CXCR4,UBAP2L,4.281432671368211
CYB561,DPYD,3.6200285156172556
CYB561,GATAD1,5.751409255175757
CYB561,GPR84,5.444275146064802
CYB561,PLSCR3,4.350467734776893
CYLC1,ZMIZ2,5.141668519748601
CYLD,ZMIZ2,3.071239837402868
CYP1A1,RGS18,5.59702045740641
CYP1B1,LHX4,5.083528984451211
CYP1B1,MCM7,5.6908594536322905
CYP1B1,PARK7,4.822457225399367
CYP1B1,PCGF6,4.189886359730172
CYP1B1,PIK3R1,4.448192304116938
CYP1B1,PIK3R3,3.229908029611681
CYP1B1,PLA2G2A,5.704620576890105
CYP1B1,PNLDC1,5.643331262037705
CYP1B1,RHOD,4.9256698617946775
CYP1B1,RNASE4,4.308102938230871
CYP1B1,RXFP4,4.621075692173267
CYP1B1,SRD5A1,5.948855157808383
CYP1B1,SULT2B1,4.984299147548688
CYP2C19,ZMIZ2,4.662298850031739
CYP2E1,ZMIZ2,5.490121529452178
CYP2R1,ZMIZ2,5.929134790932553
CYP2W1,ZMIZ2,4.030549009468229
CYP3A4,ZMIZ2,3.496127340058556
CYP3A43,ZMIZ2,5.243562637024496
CYP3A7,ZMIZ2,5.860465448641916
CYTH1,CDKL4,3.741816089787117
CYTH1,UQCRC1,3.8463820915393034
CYTH1,ZNF354B,3.5428945588996297
CYTH3,GPR84,5.026090224795647
DAGLA,NCOR2,3.3658685515426106
DBF4B,SMARCD2,5.668411470817373
DBT,GPR84,5.442560217072096
DCAF1,TP53RK,4.0631727502368005
DCAF13,ZMIZ2,5.4692476380368085
DCAF17,ZMIZ2,4.902002616755692
DCHS2,COG4,3.747295283429013
DCLRE1C,ZMIZ2,3.857333982400959
DCUN1D2,ZMIZ2,5.42095563500338
DDN,GPR84,3.235086111687796
DDR1,SRRM1,3.290296995527606
DDR1,TMEM5,5.1503875125087495
DDX10,CAMK2G,4.225921725495497
DDX10,CFTR,4.42735841848535
DDX4,ZMIZ2,4.125517414917144
DDX42,PPAP2B,4.120441648242476
DDX42,RALA,5.622820072178303
DDX42,RHOBTB1,5.355589983605022
DDX42,TBP,5.106185944632809
DDX43,ZMIZ2,4.84534373232482
DDX51,ZMIZ2,4.079761569440663
DEF6,TP53RK,4.519077063050615
DEF6,ZMIZ2,4.952569871029685
DEFB1,CDKL4,3.212198502321129
DENND2D,DUSP22,3.980340780456485
DENND2D,FZD1,5.8226352229537195
DENND2D,PRPF4,5.621112608889472
DENND2D,PUF60,4.064646991786704
DENND2D,SIRT5,3.005256294015771
DENND2D,SMARCD2,4.871199548145024
DENND2D,TBP,3.5875885827588845
DENND2D,TP53RK,4.842491295175733
DENND2D,TSC22D3,4.433376758195054
DENND2D,VPS8,5.8753702348796315
DENND2D,ZMIZ2,3.676207235497929
DENND4A,ACO2,3.8042405557778665
DENND4A,ZMIZ2,4.9829268453278415
DENND4C,ZMIZ2,5.562755728027645
DEPDC5,PRKDC,3.8243865120009026
DEPDC5,ZMIZ2,4.431004006975894
DEPTOR,GPR84,5.958572244255015
DFFB,TFRC,3.385513546968061
DGCR6L,NCOR2,3.572536626498609
DHDDS,ARHGAP35,5.391802863593766
DHDDS,ARPC2,3.9004970214338184
DHDDS,BCL7B,3.591697442480986
DHDDS,CLPB,4.675574614086397
DHDDS,COPB2,3.843986528033832
DHDDS,ELAC2,3.649176329550198
DHDDS,MED15,3.4494538640845587
DHDDS,MED28,5.179281454905094
DHDDS,NCOR2,4.517762564197501
DHDDS,OAZ2,4.055110441488503
DHDDS,PARN,4.250540750775128
DHDDS,PRKD2,3.403362804293956
DHDDS,SPP1,4.252605187638314
DHDDS,TCIRG1,3.632426332112118
DHDDS,TP53RK,3.8160168500016356
DHDDS,TRIM13,5.609756171468835
DHDDS,TRIP13,3.8984824757876613
DHDDS,UVRAG,4.139342955215952
DHRS2,B4GALNT1,4.023472560783702
DHRS2,GABRG1,5.298143694214603
DHRS2,MKI67IP,3.25838200758497
DHRS2,TOLLIP,5.921631793697548
DHX29,GPR84,4.562077937117868
DKKL1,CBS,4.754356881307
DKKL1,MAD2L1BP,4.145286832598872
DLG3,NCOR2,5.411061885830913
DLL3,TGFA,5.261498064182971
DLL3,TMEM109,3.4245484821704806
DMC1,ZMIZ2,5.231965372774207
DMTF1,ZMIZ2,5.091702014592075
DNAAF1,MAD2L1BP,5.374271496603988
DNAAF8,MAD2L1BP,3.9928741953907894
DNAH17,NCOR2,4.90392014004324
DNAH6,ZMIZ2,5.369569594785786
DNAH7,NCOR2,4.818617623504002
DNAH7,ZMIZ2,3.2963639845542936
DNAI2,ZMIZ2,3.6293963159040876
DNAI7,ZMIZ2,3.6953065703637367
DNAJC15,DLGAP5,3.3600750639133348
DNAJC15,YME1L1,4.001367135581665
DNASE1,ZMIZ2,4.502075492972834
DNASE2B,ZMIZ2,4.188241970854214
DNTTIP2,ACADSB,5.224295460574414
DNTTIP2,HIC2,5.818376595668399
DNTTIP2,SMARCD2,4.621988537000255
DOCK10,ZMIZ2,5.350610919114414
DOCK2,ZMIZ2,5.5975031489430345
DOK1,TBP,5.273778820543685
DOK1,TP53RK,3.9272833012988357
DOK1,ZNF138,3.429726817289259
DOK5,COG4,3.215766310403972
DPY19L2P2,ZMIZ2,5.378893825177883
DSPP,ZMIZ2,5.5340120401644715
DTNB,UBAP2L,5.350899851724352
DTNB,ZMIZ2,4.189212682706415
DUSP2,ZMIZ2,4.69799720578483
DUSP6,AHR,3.8651012440155985
DUX4L8,ZMIZ2,5.965147239000475
DYM,ZMIZ2,5.03584765610886
DZIP1,ZMIZ2,5.5490943296210915
E2F2,AMIGO3,4.503264124527584
E2F2,ARL1,5.900458969062289
E2F2,BDKRB2,3.047477249347941
E2F2,C14ORF181,4.192299224184733
E2F2,CD59,3.078607199611443
E2F2,CDC25B,4.14127051422529
E2F2,COG4,4.233026218212556
E2F2,CUL2,3.3427320602573136
E2F2,DDX42,3.418891454055025
E2F2,ELTD1,5.00862408510549
E2F2,ERGIC1,5.606872299100801
E2F2,GCA,5.5834682646246465
E2F2,MAOB,3.790995790695675
E2F2,NCOR2,4.7121362977639185
E2F2,NDUFA4,3.1944643881175865
E2F2,NOS3,4.3253986255925305
E2F2,NR0B2,5.079288593634407
E2F2,NR1D2,5.150602238054434
E2F2,P4HTM,5.076284973641964
E2F2,PDHX,4.318863505652695
E2F2,PHF21B,5.467925624113521
E2F2,PIM1,5.998710877555884
E2F2,PXK,4.451799412322088
E2F2,RAN,4.153908367219388
E2F2,RBM34,5.771909941871311
E2F2,RPS6KL1,5.023029243422396
E2F2,RXRA,4.690104936199392
E2F2,SMARCD2,3.8206809498419076
E2F2,SNAPC1,5.59277908175347
E2F2,SRC,3.63736657029177
E2F2,SSBP2,3.8096356474024815
E2F2,TBP,3.374219634056727
E2F2,TFRC,5.954717390710856
E2F2,TIMM17B,4.493705422060609
E2F2,TK1,4.771824345801916
E2F2,TMEM2,5.142325794320305
E2F2,TP53RK,3.400713589419085
E2F2,TSPAN6,3.644025546502316
E2F2,WWOX,4.395630634259758
E2F2,YME1L1,3.1002062132630046
E2F2,ZAK,5.214400110053699
E2F2,ZMIZ2,4.502188709856746
E2F2,ZNF138,5.502641098887585
E2F2,ZNF589,3.9132430867829253
E2F2,ZNF607,5.356946360813016
EAPP,CLTC,3.3900219128980993
EAPP,GPR84,3.8837596324627635
EAPP,NR1D2,3.637366034951985
EAPP,OTUD3,5.877250780036474
EAPP,SIRT3,4.685436249798407
EAPP,TBP,3.6292771923083853
EAPP,ZNF138,3.789174639018147
EBF2,ZMIZ2,3.949463392049112
ECD,NR0B1,4.107379971645029
EDA,MAD2L1BP,5.408914767448126
EDA,ZMIZ2,4.576591535394542
EDAR,MAD2L1BP,3.4809890939568353
EDEM1,MACF1,4.558202424658341
EDEM1,MTX2,3.150078467210914
EDEM1,SMNDC1,3.298279482378274
EDEM1,WHSC1,3.737282579879822
EDEM3,ACO2,3.689198355704991
EDNRB,ZMIZ2,5.444485396346797
EEA1,ZMIZ2,4.427538515317828
EEF1AKMT2,CBS,3.986782551963829
EEF1AKMT2,ZMIZ2,3.816856850802482
EEF1AKMT3,ZMIZ2,5.983985340938377
EFCAB6,PSMD1,3.9461679588957
EFHC2,ZMIZ2,5.251960572847914
EFNB2,CDK16,4.064478817219461
EFNB2,GPBAR1,3.9265794671134606
EFNB2,GYG1,5.670904835680436
EFNB2,SLC7A11,5.607542034223893
EFNB2,ZNF138,4.693110298822512
EGF,ACO2,5.969635873145465
EGF,CBS,4.936722479549209
EGF,NCOR2,5.4720069718341655
EGFR,GLI1,3.6064570074750186
EGR1,BCL7B,4.6261756299762515
EGR1,CAT,3.7023337352404546
EGR1,DHX29,5.211702583518043
EGR1,ESPL1,3.073854019652841
EGR1,GPR84,4.665641927884413
EGR1,HMMR,4.441669258417965
EGR1,KDM3A,3.5350360127024
EGR1,MSRA,3.944434913786201
EGR1,NR1D2,4.640988364103512
EGR1,NUDT9,4.222097880943586
EGR1,RFC2,4.426524864339793
EGR1,SMAD7,5.113667170643651
EGR1,SNAPC1,5.128431995070584
EGR1,TP53RK,3.991769366685363
EGR1,TPD52L2,5.7072557097609184
EGR1,UBAP2L,4.036661627222026
EGR1,WARS2,5.886914004143041
EGR1,ZNF138,3.1928852709244646
EIF4G1,CXCL1,5.125445852844836
EIF4G1,NBR1,4.901663872888813
ELAVL1,GPR84,3.5427136542960382
ELAVL1,ZNF365,5.484120251094474
ELAVL3,CBS,4.723946124892869
ELL,ZMIZ2,4.958932337872026
EML3,EGLN1,4.052537817981987
EML3,FECH,4.589407672355364
EML3,FRAT2,3.8339784683448674
EML3,PPARA,4.279436069666298
EML3,RNF11,5.612577311806415
EMSY,NCOR2,4.887672670724858
EMX2,ZMIZ2,3.9197289180088264
EN2,TP53RK,3.275346520007577
ENOSF1,ATG4B,3.3942371413171184
ENPP1,MAD2L1BP,5.785966935661824
ENTPD5,ACO2,4.819939072015355
EP300,PRKDC,5.080647346949931
EPCAM,ARF6,3.260428493848795
EPCAM,FZD1,4.9547306096818815
EPCAM,GABPB2,3.796874639726875
EPCAM,GFRA1,3.5978004758366557
EPCAM,HEXB,3.312195092766338
EPCAM,IDH3A,5.589458001026657
EPCAM,ITPR1,5.98871373129735
EPCAM,MCM2,4.170856476400385
EPCAM,PCDH15,5.112946331405616
EPCAM,SLC16A4,5.5044689132221745
EPCAM,SLC36A4,3.53973634397348
EPCAM,TRIO,3.585224904171006
EPCAM,TUBD1,3.055597154495169
EPCAM,ZMIZ2,4.672945331212284
EPHA3,KIAA0528,4.576493117047606
EPHA3,TAOK2,4.069086591231009
EPHB2,CTSK,4.4861543514920275
EPHB2,EIF5A,3.4207579079749917
EPHB2,GNG4,4.331383240001004
EPHB2,GPR114,5.108382719408089
EPHB2,GRB7,4.260127362999521
EPHB2,KRT8,5.075249822715314
EPHB2,PPP3R2,5.435364731086206
EPHB2,SRD5A1,5.738179875812081
EPM2A,GPR84,4.374203153038734
EPN1,CBS,3.1376885706681232
EPRS1,TNFSF4,3.8830922927464857
ERAP2,A2M,4.402901422722232
ERAP2,ACADSB,3.2460372544462626
ERAP2,ADO,3.2727220960206482
ERAP2,AFG3L2,5.3699870663381635
ERAP2,AKR1B1,5.882487018685712
ERAP2,ALDOA,5.387891910429111
ERAP2,ALDOC,4.734906478638413
ERAP2,ANXA7,4.388178020062952
ERAP2,APOA5,3.637680196646106
ERAP2,APOC2,5.478277595098534
ERAP2,ARHGAP35,3.797635202911078
ERAP2,ARNT,4.905374370354252
ERAP2,ASCL4,3.5670255312418866
ERAP2,ATP11B,3.3459066369085018
ERAP2,ATP5L,3.1633295730094924
ERAP2,ATP6AP1,4.93714982673529
ERAP2,ATP6V0C,3.3694420236001155
ERAP2,ATP6V1F,4.215500202221136
ERAP2,ATRX,3.734586911689921
ERAP2,ATXN3,3.775045225759388
ERAP2,BCAT1,3.4529034655720605
ERAP2,BCR,3.2591918602010934
ERAP2,BECN1,4.288559910809406
ERAP2,BIRC6,5.993641313267936
ERAP2,BPHL,4.297020406932204
ERAP2,BRPF1,4.745073048058033
ERAP2,BRPF3,5.397806507726349
ERAP2,BTK,4.395978626512075
ERAP2,C2CD2,5.880677092460678
ERAP2,CAPG,5.2114154601821525
ERAP2,CARD9,3.665089657034544
ERAP2,CASP14,5.651377748715969
ERAP2,CBX6,3.9243051983319583
ERAP2,CCL20,5.091942396332069
ERAP2,CD2BP2,5.956024836383639
ERAP2,CD97,5.858515535915995
