gene1,gene2,weight
CCL2,ACAT2,-5.762826926325595
CCL2,BAX,-5.558372980341563
CCL2,IFT52,-5.329924391306566
CCL2,INSRR,-5.3627575494561635
CCL2,KIAA1549L,-5.396093083246737
CCL2,KIF13B,-4.954073905187856
CCL2,LTBP1,-4.45212415414851
CCL2,PAQR5,-3.021928456406377
CCL2,SMTN,-5.826565643831289
CCL2,WWC1,-5.728681081247607
CCL21,IL18R1,-3.2116467849549006
CCL21,PPFIA3,-4.097265653537651
CCN2,IL18R1,-4.550564743499242
CCN3,IL18R1,-5.005335181862212
CCN3,PPFIA3,-5.191338689309522
CCNA1,ARFIP1,-3.371244824767202
CCNA1,BIRC3,-3.0321556162962744
CCNA1,DKKL1,-5.542103989308259
CCNA1,GNAT3,-3.2950768191315736
CCNA1,MCF2L,-4.747004116516996
CCNA1,MEX3D,-4.823543188779972
CCNA1,MFGE8,-3.040886823275023
CCNA1,NAMPT,-5.057136706551743
CCNA1,NKX6-1,-4.260225760562509
CCNA1,PCDH9,-4.699993107082062
CCNA1,RAB11FIP3,-5.926081380893008
CCNA1,STX18,-3.005762911542757
CCNA1,ZNF524,-4.086500720529953
CCNA2,PSMD1,-3.8711814113022966
CCNB1,ABCB9,-5.303279666083478
CCNB1,CBX1,-5.0894177727840555
CCNB1,CEBPE,-5.051170035785367
CCNB1,CLCN6,-3.431920118868641
CCNB1,CREBL2,-5.5852205137555915
CCNB1,CTNNB1,-4.14250771335626
CCNB1,DXO,-5.01943049040562
CCNB1,FRYL,-5.065003970432222
CCNB1,FZR1,-4.294373239250882
CCNB1,GLA,-4.471045749789927
CCNB1,GPR133,-5.029998207922881
CCNB1,GPR82,-3.047874305738131
CCNB1,HPX,-5.057188996592098
CCNB1,R3HCC1,-4.849048827327186
CCNB1,RPGR,-4.605291203425422
CCNB1,SLC7A1,-5.517995725230984
CCNB1,SSTR2,-3.241074645354706
CCNB1,STMN1,-4.9416093622657105
CCNB1,TNFSF13B,-4.677997882536406
CCNB1,TYRP1,-3.637503203336711
CCNB1,VGLL4,-3.4241662372357684
CCNB1,ZFR,-5.406612279049823
CCNB1,ZNF764,-3.988534920649295
CCNB2,ABL1,-3.022443817398929
CCNB2,AIMP2,-5.100954473332158
CCNB2,ARMH3,-5.218310421795137
CCNB2,B4GALT2,-3.8631406425543906
CCNB2,CCNB2,-4.031129420697823
CCNB2,CLSPN,-3.7004016824505297
CCNB2,DELE1,-4.298520281424903
CCNB2,GSDMD,-4.356941164358193
CCNB2,NARS,-5.042000929903133
CCNB2,PLCXD1,-4.437679244763774
CCNB2,PRM1,-3.9854868526708316
CCNB2,PSMD1,-5.827158280576602
CCNB2,STRN3,-3.3476094756592927
CCNB2,TNP2,-4.9659138693064
CCNB2,TSR3,-4.9702715798305945
CCNB2,VAC14,-5.486081858851235
CCND3,ARFIP2,-4.613867870652862
CCND3,CCND3,-4.842758509559482
CCND3,GPR128,-3.583999231360396
CCND3,IMPA1,-3.20970749124617
CCND3,MICALL2,-4.2692768921671735
CCND3,STK32B,-5.669075616100283
CCNE2,AMOTL2,-3.7744703172108895
CCNE2,EPDR1,-5.275818582488503
CCNE2,HSPB1,-5.817700840449735
CCNF,ADCY2,-5.492809726307942
CCNF,ANKZF1,-5.878983554615235
CCNF,CCRL2,-4.048000425365766
CCNF,CEP57,-3.6331510976936086
CCNF,CERS6,-4.429492945820097
CCNF,FGA,-4.718554801491683
CCNF,GPR78,-3.519598238888559
CCNF,GPX1,-3.9368314287691186
CCNF,HBS1L,-4.308441512212159
CCNF,KPNB1,-3.331883977578186
CCNF,NR6A1,-5.428887828086145
CCNF,PDLIM5,-4.142833621446165
CCNF,POLR3E,-5.312603663514184
CCNF,PSMD1,-5.889597656516704
CCNF,SRPX,-4.996928488827197
CCNF,ZNF528,-4.779642526426787
CCNH,SSBP4,-3.029295970680366
CCNO,PPFIA3,-5.173309259572124
CCP110,SCAF8,-5.492779901283109
CCP110,VGLL4,-3.223078081314195
CCR7,ARHGAP9,-5.6382576889463705
CCR7,CD47,-4.324405321959263
CCR7,DNA2,-4.461736066731229
CCR7,EGLN3,-3.3081694639376
CCR7,F11,-3.765577048667155
CCR7,FOXL2,-3.0257423321178667
CCR7,GABRG1,-5.354006423518231
CCR7,GGPS1,-5.739362016113168
CCR7,GPR137,-4.807536304283465
CCR7,GPR157,-3.7504735419791078
CCR7,HBS1L,-5.612172340680071
CCR7,HOXA9,-3.176654934075624
CCR7,HOXC4,-4.837607716080333
CCR7,IFT22,-3.6749774922991234
CCR7,IL18R1,-4.671451566215901
CCR7,KLF8,-5.272798144621557
CCR7,LMCD1,-3.318485908709123
CCR7,NDUFS1,-4.4844616502040395
CCR7,NEDD8,-5.024741836266268
CCR7,NRIP3,-5.724143217641414
CCR7,PPFIA3,-5.118981452017571
CCR7,RDH16,-3.289686823596176
CCR7,RGS11,-5.358848028511608
CCR7,SDS,-5.62811586348692
CCR7,SF3B2,-5.9834271472276495
CCR7,ST6GALNAC2,-5.832243842891334
CCR7,ULK1,-3.914031545163099
CCR7,ZNF217,-5.1906627738439575
CCR7,ZNF296,-5.645041856018033
CCR7,ZNF32,-5.3201138404600385
CCR7,ZNF407,-4.3982257383898045
CCT2,AK1,-5.143030996766544
CCT2,ALCAM,-3.9669500125091153
CCT2,ARFRP1,-3.467735114701436
CCT2,GPR182,-4.922236170998309
CCT2,HBB,-3.81400155746094
CCT2,HN1L,-4.972370669904636
CCT2,HSPB11,-3.7253093084817017
CCT2,KPNA6,-3.4221056455387626
CCT2,MYCBP2,-5.164897062471235
CCT2,NOCT,-3.7266754293306272
CCT2,PRPF6,-4.188747248123613
CCT2,RNF187,-5.24709294341932
CCT2,SNTB1,-4.572640378663081
CCT2,TBXA2R,-4.1392796674271395
CCT2,ZC3H14,-4.698432718619713
CCT2,ZNF33B,-4.579470676013497
CCT5,AFF1,-5.687298793325386
CCT5,AICDA,-4.5261052547665495
CCT5,ALCAM,-5.248581093434852
CCT5,AP1S1,-3.5779653870902064
CCT5,ARF1,-4.552054995386757
CCT5,ARPC1A,-4.8820870069994005
CCT5,ATP5S,-3.85208452655899
CCT5,C3AR1,-5.73419518290705
CCT5,CAMK4,-4.157761533644612
CCT5,CAPRIN1,-3.747714517799165
CCT5,CBLB,-5.123502445825191
CCT5,CCNL1,-4.513470871912352
CCT5,CD3E,-3.8842540564662698
CCT5,CDK17,-4.56680019605238
CCT5,CHEK2,-4.511658192625825
CCT5,CHRD,-3.9344730302818594
CCT5,CKLF,-4.409196063073991
CCT5,CLCN6,-5.3464757425267
CCT5,CLPP,-3.22532666344218
CCT5,CPTP,-3.1140052622114105
CCT5,CTPS1,-4.638300327436321
CCT5,DICER1,-3.103339977727159
CCT5,DKKL1,-3.1884282386366043
CCT5,DUSP4,-3.0507029084865254
CCT5,EPAS1,-5.7086327306923765
CCT5,EPCAM,-5.968122772493063
CCT5,EXOC1,-3.976389908806848
CCT5,FEM1B,-5.9228375818261485
CCT5,FJX1,-5.913221104932503
CCT5,FUT3,-3.038550410135887
CCT5,GALK2,-5.010937766166182
CCT5,GCH1,-5.255795976063673
CCT5,GPR157,-5.16999567285467
CCT5,GPR17,-3.6679086901338365
CCT5,GPX7,-4.4814075684937755
CCT5,GULP1,-3.5691814371104487
CCT5,HHLA3,-3.807654211915203
CCT5,HPS5,-5.9716777205004545
CCT5,HSD17B4,-4.926766116265752
CCT5,HSPA2,-5.755360166032225
CCT5,KPNB1,-4.520566341974277
CCT5,LCAT,-5.812825995216901
CCT5,LILRA4,-5.226512283216572
CCT5,LRRC31,-4.329334073439613
CCT5,LUC7L2,-4.958249592716018
CCT5,MAP3K5,-5.479005539226187
CCT5,MC1R,-5.321725063712739
CCT5,METTL14,-3.302537508688699
CCT5,MSTN,-4.433209083865183
CCT5,NAT9,-5.758774318804473
CCT5,NDUFB8,-5.270905130225812
CCT5,OVGP1,-3.3617255911328017
CCT5,PACRG,-4.09900990092287
CCT5,PCDHA10,-4.401071468260079
CCT5,PCDHB8,-4.629898904985386
CCT5,PDLIM5,-4.534752157137329
CCT5,PGAP2,-5.951452140549553
CCT5,PHF20,-3.5036016726806603
CCT5,PICK1,-4.553669197417399
CCT5,PIGC,-3.797796691806667
CCT5,POLR3K,-4.575711948780177
CCT5,PPFIA3,-4.812944604316153
CCT5,PPP4R3A,-5.82272692569655
CCT5,PRKCH,-5.416439194808057
CCT5,PROZ,-3.9366436122616832
CCT5,PSD3,-3.706614490814912
CCT5,PSMA2,-5.11316899186123
CCT5,PTP4A2,-5.008008048585057
CCT5,RAB22A,-4.643076301855072
CCT5,RHBG,-3.8749761039799946
CCT5,RHOT2,-5.475350051878936
CCT5,RIPPLY3,-3.5843326717608486
CCT5,RNF145,-3.1259141800241954
CCT5,ROCK1,-4.452839510629924
CCT5,RPS23,-5.720780537453254
CCT5,S1PR3,-5.151738116023792
CCT5,SERPINB3,-3.7763225517135632
CCT5,SLC26A10,-5.884789058792015
CCT5,SLC35A2,-5.455929052011393
CCT5,SLC47A1,-4.868919694928935
CCT5,SOS2,-3.1401894470989546
CCT5,SPOCK1,-5.284894330646737
CCT5,SRRM1,-4.9182641198566595
CCT5,SULT1C2,-3.974429830685787
CCT5,TBC1D22A,-3.3721209587919163
CCT5,TM4SF5,-3.832856472009902
CCT5,TNFSF13B,-3.977357820450897
CCT5,TSHB,-3.2152359742483796
CCT5,U2SURP,-3.334504318947251
CCT5,UNC5B,-3.575885682575612
CCT5,VPREB1,-5.358948889798537
CCT5,ZMPSTE24,-3.0469073385232868
CCT5,ZNF208,-3.202871133851729
CCT5,ZNF263,-5.525616398574225
CCT5,ZNF423,-5.066586027935128
CCT5,ZNF546,-5.866783051432026
CCT5,ZNF597,-3.8060482417559447
CCT5,ZNF804A,-4.604334956061655
CCT5,ZNF816,-3.806092641428378
CCZ1B,DIXDC1,-5.42972081114638
CD1C,IL18R1,-4.837639040060173
CD33,ABTB2,-5.756414424581396
CD33,AIRE,-5.688255749009203
CD33,AOC1,-5.921048516694782
CD33,ATP10D,-5.479597641059744
CD33,B3GNTL1,-4.865088555013317
CD33,BCL2L11,-5.187881631126897
CD33,BLVRA,-3.897644812399134
CD33,CALM2,-4.4245531006999945
CD33,CD33,-4.205663140443164
CD33,CD3E,-4.168153780773306
CD33,CDX4,-5.586251251973487
CD33,DNM1L,-5.8930679350877355
CD33,FANCL,-5.488312431961375
CD33,GPR35,-4.7652737030879
CD33,HDHD5,-4.897693810617495
CD33,IMPA1,-5.644535946350534
CD33,ITGA9,-3.561480976497171
CD33,LTK,-4.389398343286693
CD33,METTL9,-3.317779218531741
CD33,NEU3,-3.8872389146800925
CD33,NUBPL,-4.165305432224034
CD33,PFDN1,-5.011543412352162
CD33,PHF20,-5.266643963229567
CD33,PLA2G2A,-4.498637594145511
CD33,PRKD3,-4.501081510705204
CD33,RBM8A,-3.075537112872545
CD33,RPGR,-3.7906131087882455
CD33,RRAS,-5.887090697522727
CD33,TCHH,-3.3369148921131195
CD33,TM9SF2,-3.750595904420983
CD33,TRAPPC14,-5.414854606142187
CD33,ZNF581,-5.906357953458119
CD33,ZNF678,-5.149575914403549
CD33,ZNF701,-3.592003055592437
CD40LG,ANXA2,-4.719023224072102
CD40LG,APOC3,-4.811322621210801
CD40LG,ARL2,-3.3133402641641467
CD40LG,ARTN,-5.215080431130651
CD40LG,BBS4,-4.444654687911256
CD40LG,BUD31,-5.908945760677584
CD40LG,CDKAL1,-5.619904318599878
CD40LG,CLPS,-3.832690132367122
CD40LG,CLTB,-4.12134471288741
CD40LG,EPHA3,-5.698407220159402
CD40LG,ETHE1,-4.066216248413161
CD40LG,GPR153,-4.9029780756354455
CD40LG,HOXC4,-3.000327130796074
CD40LG,HPX,-3.5696291228074752
CD40LG,IL9R,-5.489179384971376
CD40LG,KLRK1,-3.1757801450449756
CD40LG,KRT38,-5.26004088507757
CD40LG,LGALSL,-4.3761687881445575
CD40LG,MAK16,-5.033128070348282
CD40LG,MAP7,-4.271231904051767
CD40LG,MATN2,-4.72426513269792
CD40LG,MECOM,-3.4426504847994486
CD40LG,NDUFB4,-3.4818435664519063
CD40LG,NPRL2,-3.7485223490157016
CD40LG,NR1H3,-4.0583957675787925
CD40LG,OR1A2,-4.0880892874564925
CD40LG,PALS2,-3.3536675178348876
CD40LG,PLA2G2D,-3.3522050021025196
CD40LG,PPFIA3,-4.547756837339309
CD40LG,PRPF38B,-3.4854531331964655
CD40LG,PSMC4,-3.2609754461236387
CD40LG,SLC24A2,-3.219935217837208
CD40LG,SLC25A12,-5.482602509822336
CD40LG,SORD,-5.443367858771335
CD40LG,SP1,-4.611937911324212
CD40LG,SSTR4,-5.200214093495294
CD40LG,STRN3,-4.886756642757546
CD40LG,TCP1,-4.2014184395280685
CD40LG,TRIM66,-3.4258617431124363
CD40LG,TSPAN12,-3.887383877159846
CD40LG,TUBB2C,-5.581840602721262
CD40LG,UGT1A9,-5.442770123310571
CD40LG,ZFYVE19,-4.2314597842334765
CD40LG,ZNF155,-3.524051170910585
CD40LG,ZNF496,-5.996848669566306
CD40LG,ZNF652,-5.836180977673893
CD44,NRBP2,-5.147393014037631
CD46,AP1S1,-3.676834609142757
CD46,ARHGAP32,-5.1630375531938
CD46,ATG4B,-5.660658242602429
CD46,BNIP3,-4.770502965686828
CD46,C1S,-5.677862828722082
CD46,CALM2,-5.759550712991674
CD46,CBX3,-4.424694406213991
CD46,CD46,-4.477169009574917
CD46,CPEB1,-4.005534869391576
CD46,DDX5,-3.2819443755259763
CD46,EPOR,-4.543138095144935
CD46,FABP2,-4.174526080467058
CD46,FZR1,-3.1292858802619286
CD46,G6PC2,-3.0849761752327765
CD46,GP2,-3.649984512258877
CD46,HLA-DRB6,-3.0850567949414622
CD46,LAPTM4B,-4.4909371010482735
CD46,LBR,-4.3812031105076485
CD46,LDHAL6B,-4.77203661636937
CD46,LIG3,-5.214953937057917
CD46,METTL9,-3.701394239671078
CD46,MTA2,-4.779820985261303
CD46,NCAN,-3.000621426695684
CD46,NDUFB4,-4.164434057683545
CD46,NSD2,-3.9923072565520568
CD46,NT5C,-3.8484029602827485
CD46,P2RX2,-3.612267972276596
CD46,PCOLCE,-3.8887694163080795
CD46,PRKRIR,-5.894740589800907
CD46,PSG6,-3.6357318597268677
CD46,RASL11B,-3.623997468927419
CD46,RNF103,-4.036887421888961
CD46,SAE1,-4.230239615821354
CD46,SMARCB1,-3.0713538998575602
CD46,SMUG1,-4.257467464301748
CD46,SPTSSA,-5.514848797444972
CD46,TAF7,-3.8581460788264774
CD46,TMCC1,-5.566525880313705
CD46,VN1R5,-4.998493165819201
CD46,WIZ,-5.263523513102709
CD46,ZNF217,-4.419640492436843
CD46,ZNF460,-3.934024717053294
CD48,GLO1,-4.288980926556811
CD59,AK5,-3.0189799632422445
CD59,CD59,-3.1534945389866427
CD59,EIF2B4,-3.7675364504047204
CD59,NRBP2,-4.1742633022476605
CD59,NUBP1,-5.148799996524033
CD59,OXT,-5.331246411703863
CD59,STMN1,-4.7950069275522935
CD63,PPFIA3,-5.326249157182977
CD68,AR,-4.829693202499681
CD68,CCNH,-4.866752852398541
CD68,NNMT,-4.518174640071436
CD68,USB1,-3.1332721640963177
CD82,ABCC1,-3.1400891946872136
CD82,ADAP2,-3.4032929564206107
CD82,AFF1,-4.093413961419019
CD82,AKAP9,-4.929512259493787
CD82,ANKRD49,-5.405359335940742
CD82,AOC1,-4.4918214562537315
CD82,AP1S2,-5.915104955291323
CD82,ARF1,-4.353018793979643
CD82,ARIH1,-5.520804557569212
CD82,ATAT1,-5.572804049862039
CD82,B4GALT1,-4.319191260865778
CD82,BCAT2,-5.926123699525338
CD82,BIRC2,-4.243982773796972
CD82,BRCA2,-5.623771926179067
CD82,C14ORF181,-3.0622882068457637
CD82,C2CD2,-4.09390590448966
CD82,CALM2,-3.1788290953247866
CD82,CALM3,-5.432072132859727
CD82,CAMK4,-3.4617161275400834
CD82,CAP2,-4.731003571004524
CD82,CD84,-4.434651498448828
CD82,CES3,-4.662792120917658
CD82,CLEC1A,-5.6428744563460205
CD82,CSNK1G1,-5.005675720079161
CD82,CTPS1,-5.161427630463212
CD82,CXCL13,-4.751474470285728
CD82,CYB5R4,-3.5050110734203748
CD82,CYP20A1,-4.783172467914929
CD82,DAZAP1,-5.297537112410682
CD82,DELE1,-4.832218092808871
CD82,DKKL1,-4.108140499112437
CD82,DLX3,-4.51898148240766
CD82,EPB41,-5.26081617704536
CD82,ERCC4,-3.605607096158929
CD82,ESRP2,-3.5352742010146794
CD82,EXOSC9,-3.206213203705232
CD82,GDPD3,-5.834395935296468
CD82,GFRA2,-5.612324804862265
CD82,GIT2,-3.4984542825194738
CD82,GPR112,-4.089389732623028
CD82,GPR176,-3.7718538691710184
CD82,GPRC5D,-5.559029814286591
CD82,GSTA1,-4.5453503693705635
CD82,IER5,-4.8930360749921284
CD82,IFNA14,-4.561301970440456
CD82,IGFLR1,-3.672071064546688
CD82,IL20,-3.954687308144272
CD82,ILKAP,-3.4379645312682388
CD82,IMP4,-3.2258394905530485
CD82,ING1,-4.114096053803616
CD82,IRF4,-3.0317110527357674
CD82,ITFG1,-4.65317886668284
CD82,ITGB4,-4.373315748573834
CD82,JARID2,-4.957825239644878
CD82,LDHAL6B,-3.539525568282634
CD82,LIG1,-5.377820745505668
CD82,MED21,-5.758791836620753
CD82,METTL9,-3.9539130137653453
CD82,MFGE8,-5.232910444491432
CD82,MLC1,-5.378554721008183
CD82,NEU3,-5.1125004713799065
CD82,NIPA2,-4.4623789220446755
CD82,NMBR,-3.2144936986251977
CD82,NR2F1,-3.1840757203919017
CD82,NSD2,-4.2406265457805015
CD82,NUBP1,-4.415784922372911
CD82,NUBPL,-3.931764440117289
CD82,OXT,-4.497554192073014
CD82,P3H1,-4.421558707379019
CD82,PDX1,-4.496274145120964
CD82,PHF21A,-4.087141862353408
CD82,PHLDA3,-5.895147533865126
CD82,PIP4K2B,-3.0369584755190893
CD82,PLAT,-3.263267768103624
CD82,POM121,-3.609205448064581
CD82,PON3,-3.627423179807335
CD82,POU6F1,-4.885894020265065
CD82,PRKCQ,-4.914036188229515
CD82,PSMB9,-4.4795479296311465
CD82,PSMC5,-5.830944708585844
CD82,PSMD1,-3.170011614801156
CD82,PSORS1C1,-3.705078113496402
CD82,PSPC1,-4.869273465168888
CD82,PURG,-3.072465887395272
CD82,PYY,-4.785379104496355
CD82,RAB11FIP3,-5.764434584119504
CD82,RBBP7,-3.8086879941245915
CD82,RBM17,-5.134524000986504
CD82,RGS9,-5.380679218818627
CD82,RLN2,-5.44228804310303
CD82,RPP38,-3.5454458639719637
CD82,RPS26,-3.9696793830957473
CD82,RPS27,-3.5436756164633296
CD82,RPS6KB1,-4.3406846868793485
CD82,S100A11,-5.089657004605138
CD82,SEC14L4,-3.577123986020395
CD82,SEC61A1,-4.54662950724251
CD82,SGCA,-5.567441618145116
CD82,SLC17A7,-3.4412610375109374
CD82,SPAG6,-3.974633759193932
CD82,SSBP4,-4.7394359305602975
CD82,STRAP,-5.560415702861859
CD82,TAF8,-5.752363660003556
CD82,TBX6,-5.084535363002358
CD82,TCP11,-5.135209858450423
CD82,TEX264,-5.342683702133909
CD82,TFPI2,-5.870311408164991
CD82,TNNC1,-4.951734421511238
CD82,TSBP1,-5.252297591358782
CD82,UNC5B,-3.71396949594112
CD82,VENTX,-5.553756245114387
CD82,VWA1,-4.1744172143157465
CD82,ZNF223,-5.49568496635793
CD82,ZNF280D,-3.7710548462392515
CD82,ZNF581,-4.444729729772427
CD82,ZNF613,-4.88648557546108
CD93,ABCB4,-3.757477804113603
CD93,ANXA2,-5.971640813743421
CD93,APOC3,-3.118168321108943
CD93,ARTN,-4.393414326779417
CD93,ATG2B,-4.869231010816426
CD93,AZIN1,-5.973481199931354
CD93,BAP1,-5.459780557514412
CD93,BUD31,-4.316443190156212
CD93,C12ORF51,-3.3333938862966033
CD93,CAMKV,-3.524304873796167
CD93,CAPZA1,-3.1474574168219793
CD93,CBFA2T3,-3.6207617460209622
CD93,CBX4,-4.357397799919083
CD93,CD47,-4.7940071405048705
CD93,CDH12,-5.932533234305952
CD93,CEMIP,-5.977795059650293
CD93,CERS6,-3.3586518434410944
CD93,CLP1,-4.947303045557694
CD93,CLPS,-4.931240151070184
CD93,DAPP1,-3.8320810316941634
CD93,DERL2,-4.78084685417161
CD93,DGCR2,-4.515056498361476
CD93,DHX9,-4.3884827431633795
CD93,DUT,-3.116933749064354
CD93,ERBB3,-5.541181737631311
CD93,ERGIC3,-5.5894747016162185
CD93,ERI2,-4.742307909241205
CD93,F11,-3.6819142032082137
CD93,F2R,-3.3158701108170217
CD93,FGD6,-3.9397922884595893
CD93,GPR142,-3.492505290466029
CD93,GPR146,-3.922002120183659
CD93,GPR153,-4.5468585108877555
CD93,HEXB,-5.232219827488134
CD93,HK1,-5.808446190713081
CD93,HLA-A,-5.461156850783074
CD93,HLCS,-4.402306216583902
CD93,HMGN3,-5.255616387215937
CD93,HPX,-3.001363662066999
CD93,HSD17B4,-4.972650141246133
CD93,IFT22,-5.969016656300365
CD93,IFT52,-4.852794995453929
CD93,IL9R,-4.453607864440192
CD93,KLHL23,-4.979321710359047
CD93,LETM1,-4.303514933233271
CD93,LGALS2,-5.072524328678689
CD93,LGALSL,-5.746551438978529
CD93,LINC00588,-3.2970673008735365
CD93,MAP3K3,-4.880961163803535
CD93,MATN2,-3.6721457881413526
CD93,MECOM,-5.650998873599482
CD93,MEIS2,-5.956353966557987
CD93,MIR600HG,-4.533933621636206
CD93,MMP28,-5.338363108638966
CD93,MYO3A,-5.241520024683826
CD93,NARS1,-5.831155210420211
CD93,NDUFB4,-4.864394387166747
CD93,NDUFS1,-4.538088100094249
CD93,NEBL,-3.473602890853609
CD93,NFS1,-3.6060915675462324
CD93,NR1H3,-5.273064960643141
CD93,ORC6,-4.674314350149219
CD93,PALS2,-4.059830967377435
CD93,PIGA,-4.513648108733497
CD93,PIM3,-4.119754949163857
CD93,PKD2,-4.632677349739167
CD93,PLA2G2D,-5.119675692624756
CD93,PLAC1,-5.691891530663927
CD93,PPFIA3,-4.5562362894524115
CD93,PRMT8,-5.189741030221839
CD93,PRPF38B,-5.920443028229725
CD93,PSMC4,-5.290285112559338
CD93,PSMD12,-4.409785154889001
CD93,PTGES3,-5.106146052064548
CD93,PTPN11,-3.4736689062001993
CD93,PYCR3,-3.7950395848421747
CD93,RANBP6,-4.391472933525155
CD93,RASGRF1,-3.4145224838871813
CD93,RBPMS,-5.399637931074119
CD93,RGS11,-5.164353166586309
CD93,RPS8,-5.0818103364119755
CD93,RPSA,-3.1063087416305395
CD93,SCAF8,-3.3199004997867885
CD93,SFXN3,-4.661862837782624
CD93,SH2D2A,-5.523354042748403
CD93,SIX5,-3.1088448395734702
CD93,SLC24A2,-5.067264356679982
CD93,SP1,-5.6892948462734525
CD93,SSTR4,-4.634486388033691
CD93,ST6GALNAC2,-4.4008828414799686
CD93,TAF5,-4.21609359382819
CD93,TCP10L,-5.560186453357229
CD93,TEKT2,-5.201062680435105
CD93,TRAPPC10,-5.981742816560688
CD93,TSPAN12,-4.64234240464521
CD93,TUBB2C,-5.804189555557607
CD93,UGT1A9,-4.159340396501728
CD93,UROS,-4.504305791183098
CD93,ZFPL1,-3.7409412461818565
CD93,ZFYVE19,-3.4676015642089646
CD93,ZNF227,-5.070665161316074
CD93,ZNF296,-3.0608434209926396
CD93,ZNF358,-5.467362010186698
CD93,ZNF561,-5.654295955924262
CD93,ZNF585A,-5.261923025198871
CD93,ZNF623,-4.539174788340608
CD93,ZNF652,-3.7477143657996703
CD93,ZNF780B,-5.536172857701011
CD93,ZNF93,-3.997716053269162
CDC23,ACACA,-4.95956308040116
CDC23,ACAD10,-3.397193612156312
CDC23,ACVR1,-3.8177925366407663
CDC23,ADRA2A,-5.313519078856093
CDC23,ADTRP,-3.3486842134224837
CDC23,AJAP1,-5.166043082979847
CDC23,AK1,-3.598320583114678
CDC23,ALB,-3.6240759702050496
CDC23,ALCAM,-5.786346479504914
CDC23,ALKBH4,-3.468466683480217
CDC23,AP2A2,-5.1315122387515295
CDC23,APCS,-4.4126352984964905
CDC23,APLP2,-4.7106624602297344
CDC23,APOA2,-5.217751635385106
CDC23,ARL2,-5.5766892042427525
CDC23,ARMH3,-3.9931284931415054
CDC23,ARNT2,-4.773210055857742
CDC23,ARPC1A,-5.7783894572147245
CDC23,ATP4B,-5.7227619177521705
CDC23,ATP5C1,-4.483203847655054
CDC23,ATP6V1F,-5.058362343918098
CDC23,ATRAID,-3.150857646270683
CDC23,BCL2L11,-5.921168923104686
CDC23,BLM,-3.4343944445846684
CDC23,BLVRA,-5.911331334770581
CDC23,C14ORF181,-5.034705875589358
CDC23,C1QTNF6,-4.243330941405759
CDC23,C2CD2,-3.80454417143486
CDC23,C2orf42,-3.5959768036167574
CDC23,C3AR1,-5.814466827868871
CDC23,C5AR1,-5.950047063912427
CDC23,CA1,-4.874777848240625
CDC23,CALU,-5.395855413008593
CDC23,CARF,-4.493768983103975
CDC23,CBR3,-3.3312868627401144
CDC23,CCNH,-5.420535660250172
CDC23,CCT8,-3.197993916912999
CDC23,CD244,-3.0574988332286877
CDC23,CD300A,-5.984891475858488
CDC23,CD3E,-5.582809536592878
CDC23,CD40LG,-3.607532784235047
CDC23,CDC25B,-4.726329312728479
CDC23,CDCA8,-5.354619936015256
CDC23,CDK12,-3.3460226320723954
CDC23,CEBPZ,-5.518533811538131
CDC23,CHMP2B,-4.847702745343513
CDC23,CHN2,-5.307643372587493
CDC23,CHRD,-3.514982125136885
CDC23,CLCN6,-4.60879635338597
CDC23,CLMN,-5.090099280381187
CDC23,CLPP,-3.7703341738312073
CDC23,CNOT4,-5.664712174765388
CDC23,COX5A,-3.376319522263302
CDC23,CRKL,-5.15366309718706
CDC23,CRP,-5.059846102277529
CDC23,CTNNB1,-4.988214096327193
CDC23,CTSC,-4.564109095066321
CDC23,CXCL13,-4.7013289246348675
CDC23,DCSTAMP,-4.559390157533791
CDC23,DDR2,-5.165547655709816
CDC23,DECR2,-5.283912937450774
CDC23,DELE1,-4.815591217328842
CDC23,DGKE,-4.716140615959851
CDC23,DHFR,-3.1411225745305775
CDC23,DLGAP4,-4.103536505585886
CDC23,DNAJA3,-5.335529636032301
CDC23,DNAJC12,-4.445357859333288
CDC23,DUSP12,-3.9186347699242154
CDC23,ECE1,-4.836872723304953
CDC23,ECT2,-4.8730692516878005
CDC23,EHHADH,-3.9389547757793015
CDC23,ELAPOR1,-3.707657872930072
CDC23,ELK1,-3.3230201534075388
CDC23,ENDOU,-3.8969981521431527
CDC23,ENOX1,-5.953969392269923
CDC23,EPAS1,-3.23820815800183
CDC23,ERGIC3,-3.1662497215812846
CDC23,ESR1,-5.396020076212367
CDC23,ETV1,-3.5998443924525865
CDC23,EXOC1,-4.2405437591528425
CDC23,EZR,-4.626211824783575
CDC23,F5,-5.966268823082928
CDC23,FADS3,-3.841931244084752
CDC23,FBRS,-4.28672907499794
CDC23,FES,-3.3646173655149045
CDC23,FGF17,-3.6426492237561714
CDC23,FGF23,-3.353395789006692
CDC23,FGFR4,-3.420140357531885
CDC23,FGFRL1,-3.670987774036144
CDC23,FJX1,-5.544337217344224
CDC23,FLNC,-5.761717168145658
CDC23,FUT3,-3.4863460551546526
CDC23,FZD2,-5.220344658817691
CDC23,GAD1,-4.639721530781882
CDC23,GALK2,-3.5271340450121964
CDC23,GATA6,-5.0908321328938015
CDC23,GATAD2A,-4.054340728355275
CDC23,GCLC,-4.724955131249983
CDC23,GEMIN6,-4.44025571932145
CDC23,GGTLC2,-3.6583005616923225
CDC23,GLCE,-4.605289730689606
CDC23,GLTP,-4.590141289527754
CDC23,GMFG,-4.205866892935152
