gene1,gene2,weight
ADI1,TAF13,5.943007558213484
ADI1,TNFSF10,3.9026637008322136
ADI1,UGT1A1,3.681312596621697
ADI1,ULK3,5.606550845224894
ADI1,UROD,3.66908302274524
ADI1,USP15,4.539631439388145
ADI1,WFDC2,5.009351445228772
ADI1,XPR1,5.076896179626839
ADI1,ZFYVE19,4.237800669746479
ADI1,ZNF133,4.527805693401526
ADI1,ZNF212,3.7720875479059575
ADI1,ZNF22,3.3291353451356565
ADI1,ZNF24,3.140377035017811
ADI1,ZNF268,5.160645573798462
ADI1,ZNF398,4.40162089268304
ADI1,ZNF432,4.600898087516209
ADI1,ZNF576,4.3085583508845735
ADI1,ZNF625,4.257320208835033
ADI1,ZSWIM2,4.1059899672936915
ADM,PSMB2,4.870402442530523
ADO,ADORA2B,5.723176864989425
ADO,DCPS,3.8270830820267236
ADO,FBP1,5.162430631173741
ADO,HCAR1,3.9317422408871057
ADO,IL12A,5.226577913295108
ADO,LPAR1,5.8126973434514735
ADO,NR1H3,4.969971440860386
ADO,PPP3CB,3.0505711736902623
ADO,PSMB2,3.738412272935947
ADO,TCEB3C,3.9605557037082266
ADO,ZNF426,5.143171423833723
ADRB2,ADH6,5.445659239857222
ADRB2,AMD1,5.9485581323075065
ADRB2,AMPD2,4.2310745887368695
ADRB2,APOM,3.5729630615871124
ADRB2,ARL3,5.937262102619434
ADRB2,BBC3,3.8260151043926087
ADRB2,BCL2L13,5.38003415521462
ADRB2,BRAP,5.341064452242817
ADRB2,C1QBP,5.66287747870683
ADRB2,C3,4.2938456990998
ADRB2,CASP4,3.2691872070668957
ADRB2,CCNL1,5.998480395321154
ADRB2,CD59,5.5754130410267
ADRB2,CDC42,4.690611709782987
ADRB2,CFD,4.586046780797157
ADRB2,CYP3A5,4.6874534752677075
ADRB2,DAP,5.296942902076561
ADRB2,DDX39B,3.872225397652735
ADRB2,DNMT3L,4.296443494308299
ADRB2,DTX2,5.416616733569698
ADRB2,EDN1,4.340482775136159
ADRB2,EIF4EBP1,3.8695787574786347
ADRB2,EPCAM,3.0876723590595834
ADRB2,ESPL1,4.018944496942255
ADRB2,ESR2,5.544575881990442
ADRB2,FABP1,4.863544151257102
ADRB2,FGA,3.261879412484184
ADRB2,G3BP2,5.615873431205781
ADRB2,GATAD2A,5.292298705123657
ADRB2,GBA,4.676936905301869
ADRB2,GNG8,3.722614142926653
ADRB2,GPR62,5.459594135074143
ADRB2,GPR82,5.771474346800078
ADRB2,GTF2F2,5.7024965420904525
ADRB2,GUSB,4.863575280886707
ADRB2,IFNAR2,5.091977901708071
ADRB2,IL11,5.255097646666736
ADRB2,ISX,4.077039744685103
ADRB2,ITGA2,5.972265577787985
ADRB2,KCNN4,5.694901747283888
ADRB2,KRT26,4.915772354924172
ADRB2,LDLR,3.3794888556927405
ADRB2,LGALS3,4.229119366476496
ADRB2,LPHN2,4.804446093351504
ADRB2,MAP3K8,3.3386388022220275
ADRB2,MCM6,5.549614642459129
ADRB2,MGAT1,4.648530377990862
ADRB2,MIF,4.660085035761274
ADRB2,MUT,4.133816107522119
ADRB2,NAT1,4.641995690224851
ADRB2,NDUFS1,4.8627995313145504
ADRB2,NFATC3,5.8982297505374355
ADRB2,NRBP2,3.6941934151814966
ADRB2,NRIP3,4.761377303467942
ADRB2,OAS1,3.975687785081593
ADRB2,OGDH,5.355215973868167
ADRB2,P2RY8,5.857035000442939
ADRB2,PDAP1,3.6464282629217473
ADRB2,PDGFRA,4.489101391239936
ADRB2,PHF17,5.7295141986670695
ADRB2,PIK3C3,4.496887591733326
ADRB2,PIM3,5.378296893085121
ADRB2,POLA1,4.223011171170332
ADRB2,POLR1E,5.0869653265756885
ADRB2,PPIG,3.3342542296256497
ADRB2,PRDM7,3.243974160807694
ADRB2,PRDX2,5.638592798959964
ADRB2,PSMD2,5.912339699120318
ADRB2,PTK2B,5.752202556010131
ADRB2,RALGDS,4.212972009536514
ADRB2,RASSF5,3.885119178832723
ADRB2,RBMX,4.718845937182392
ADRB2,RCCD1,5.319810174807978
ADRB2,SIX4,4.603715348528388
ADRB2,SMARCC2,3.9295011705564606
ADRB2,SOX3,5.8948487549649276
ADRB2,SP100,3.330050465910351
ADRB2,SPHK2,4.971385847500241
ADRB2,SULT1A3,4.752088649129515
ADRB2,SYT1,3.145696837283214
ADRB2,TAL2,5.914812745276796
ADRB2,TIMM50,4.677943817095501
ADRB2,TK1,3.524687132695874
ADRB2,TOLLIP,5.273835722458848
ADRB2,TSHZ3,4.87475325418474
ADRB2,TTR,4.520545033239447
ADRB2,UAP1,4.067752537519921
ADRB2,UBP1,3.4641384002503166
ADRB2,WARS,4.056615625390566
ADRB2,WNT11,5.983852973827836
ADRB2,WNT7B,4.149950494338096
ADRB2,WNT9B,4.66802070477686
ADRB2,ZNF174,3.064904144343749
ADRB2,ZNF366,5.028784996032663
ADRB2,ZNF426,5.640075764677887
ADRB2,ZNF432,4.503736614188389
ADRB2,ZNF595,4.502599410972884
ADRM1,PSMA1,4.705806089305514
ADRM1,PSMB2,3.8482507688107255
AFF4,NXF1,5.412178045963959
AFF4,RPL7,5.104710093061822
AGL,DCLRE1B,4.571824353954216
AGL,GPR39,3.112916765291372
AGL,PSMB2,5.6277617820786725
AGL,RPS13,4.2221562643732335
AGL,ZNF643,4.8955306014983275
AGMAT,WARS,3.6905584537211737
AGO2,PSMB2,5.13657839159989
AHSA1,PSMB2,3.5008033398104104
AIPL1,WARS,3.6687402354801204
AIPL1,ZNF561,3.6664289275130257
AKAP3,ZNF561,5.02688702809415
AKAP8L,E2F5,4.863742815250835
AKAP8L,MAP2K2,3.015939957343053
AKAP8L,POLR2F,5.753527214466825
AKAP8L,PSMB2,4.885087760906573
AKAP8L,RCCD1,5.546801932852066
AKAP8L,RPL7,4.665528746038658
AKAP8L,SLC25A5,3.031408946769373
AKR7A2,AKR7A2,5.41939623225681
AKR7A2,ATP5G1,4.700657720284553
AKR7A2,CARS,5.775121847625026
AKR7A2,FADS1,3.8735151618471626
AKR7A2,GABPB2,5.599829369098229
AKR7A2,GPR133,3.7047889951906114
AKR7A2,HLA-DRB3,3.6066933406682264
AKR7A2,LMNA,5.140921642348035
AKR7A2,NKX2-3,4.9557863132680335
AKR7A2,NXF1,3.5023664992073287
AKR7A2,PAN2,3.9975062081779593
AKR7A2,PAQR8,5.02599464532658
AKR7A2,PMF1,3.279293464976158
AKR7A2,PPARA,4.727659222599774
AKR7A2,PSMA1,5.621627638453407
AKR7A2,PSMA3,4.390297602820485
AKR7A2,PSMB2,4.400198581829223
AKR7A2,PSMB5,3.3017791435381953
AKR7A2,SP100,5.012381670869044
AKR7A2,TNFSF4,5.926997648318615
AKR7A2,USF1,5.400819543817905
AKR7A2,WARS,5.153237858721262
AKR7A2,ZNF595,3.3417985904217415
AKR7A2,ZNF677,4.422414599617074
AKR7A3,AKR7A2,4.098074762295271
AKR7A3,GABPB2,4.66573894517051
AKR7A3,PAQR8,5.330477463431617
AKT1,AKT1,5.575269126692273
AKT1,CDK11B,4.097395341616213
AKT1,LGR6,5.057913345766368
AKT1,LRPPRC,5.7228749201443225
AKT1,MESP1,3.4953383737168293
AKT1,NFE2L1,3.935631902986524
AKT1,PARN,5.313724802517822
AKT1,PSMB5,4.091066008343268
AKT1,PSMD2,5.629291966128816
AKT1,RFX6,4.511727793628463
AKT1,RNGTT,5.292462692825945
ALAS1,ALAS1,5.596637175338584
ALAS1,PSMB2,3.18242785851701
ALDOA,ALDOA,3.4246076079290986
ALDOA,DDX10,3.3178570065705957
ALDOC,ATP6V0C,3.9288969977888044
ALDOC,NDUFB3,3.5850601022881263
ALDOC,SUPT5H,3.939811650670607
ALOXE3,RPL7,4.707310322258758
ALPP,ZNF561,3.450438162939649
AMDHD2,F11,3.6111558824694705
AMDHD2,GNAI3,5.032135802379655
AMDHD2,IL2RB,4.6836589643500055
AMDHD2,UGT1A6,3.484405603397854
