gene1,gene2
DGAT1,RYR3
DGAT1,SOX9
DGAT1,TENM1
DGAT1,TP53
DGCR14,FRMPD4
DGCR14,KIF13A
DGCR14,NTM
DGCR14,OPRM1
DGCR14,SOX9
DGCR14,TET3
DGCR14,TP53
DGCR14,UGGT2
DGCR14,ZNF208
DGCR2,ASTN2
DGCR2,DAPK1
DGCR2,MAP3K14
DGCR2,POMGNT1
DGCR2,RBM10
DGCR2,SOX9
DGCR2,VCAN
DGCR2,VEGFC
DGCR8,AR
DGCR8,CHST15
DGCR8,MAGEC1
DGCR8,MAP7D1
DGCR8,NOS1
DGCR8,NRAS
DGCR8,PIK3CA
DGCR8,SOX9
DGCR8,TP53
DGCR8,ZNF646
DGKA,MYO5A
DGKA,NPAT
DGKA,PLG
DGKA,SOX9
DGKA,TNN
DGKB,EPN1
DGKB,FXR2
DGKB,HIP1R
DGKB,MYBBP1A
DGKB,NADK
DGKB,RBM10
DGKB,RGS11
DGKB,SLC7A10
DGKB,SOX9
DGKB,SYNE1
DGKB,TENM1
DGKD,ABCA2
DGKD,HIP1R
DGKD,IKZF3
DGKD,INA
DGKD,PLEKHA6
DGKD,PLEKHG3
DGKD,RGS14
DGKD,SOX9
DGKG,ADAMTS13
DGKG,MAP2K7
DGKG,SOX9
DGKH,KIF26B
DGKH,SOX9
DGKI,ABCA2
DGKI,ABCA3
DGKI,CCDC88C
DGKI,CCNL2
DGKI,GBP1
DGKI,GOLGA3
DGKI,GSPT2
DGKI,HIC2
DGKI,IL17RC
DGKI,MAP2K7
DGKI,PADI1
DGKI,PARVB
DGKI,PLXNA2
DGKI,RBM10
DGKI,RGS14
DGKI,SLC1A5
DGKI,SOX9
DGKI,STEAP3
DGKI,TAOK3
DGKI,TUBGCP2
DGKZ,ABCD2
DGKZ,ACKR4
DGKZ,ACSL1
DGKZ,AGTR2
DGKZ,ANKRD6
DGKZ,AP3B2
DGKZ,ARL14
DGKZ,ASIC3
DGKZ,ATP10A
DGKZ,ATP6V0A4
DGKZ,CAPRIN1
DGKZ,CBLB
DGKZ,CD22
DGKZ,CDC14A
DGKZ,CDH8
DGKZ,CDH9
DGKZ,CDK14
DGKZ,CFHR5
DGKZ,CLCA1
DGKZ,CLCA2
DGKZ,CLEC4E
DGKZ,CNTNAP2
DGKZ,COL11A1
DGKZ,DAB2
DGKZ,DFNB31
DGKZ,DMD
DGKZ,EFR3B
DGKZ,EPB41L4B
DGKZ,EPHA3
DGKZ,EPHB1
DGKZ,ESPL1
DGKZ,FBXW7
DGKZ,FMO3
DGKZ,FUT8
DGKZ,GFRA1
DGKZ,GPR174
DGKZ,GPR50
DGKZ,HESX1
DGKZ,HMMR
DGKZ,HRC
DGKZ,HTR5A
DGKZ,ILVBL
DGKZ,KCNA3
DGKZ,KCND2
DGKZ,KIAA1549L
DGKZ,KMO
DGKZ,KRT3
DGKZ,LRP12
DGKZ,LRRTM4
DGKZ,LUZP2
DGKZ,MAGEC1
DGKZ,MATN4
DGKZ,MBD5
DGKZ,MCC
DGKZ,MYH11
DGKZ,NAP1L3
DGKZ,NELL2
DGKZ,NPAP1
DGKZ,NRAS
DGKZ,NTM
DGKZ,OVGP1
DGKZ,PAK3
DGKZ,PARVB
DGKZ,PCDH15
DGKZ,PDCD6IP
DGKZ,PDE1A
DGKZ,PDE3B
DGKZ,PIGK
DGKZ,PLEKHA4
DGKZ,PPP4R4
DGKZ,PRKD1
DGKZ,PTPRG
DGKZ,PTPRT
DGKZ,R3HDM1
DGKZ,RALYL
DGKZ,RASSF2
DGKZ,RHOT1
DGKZ,SALL1
DGKZ,SCIN
DGKZ,SCN11A
DGKZ,SENP7
DGKZ,SLC28A2
DGKZ,SLC7A11
DGKZ,SLC7A2
DGKZ,SMAD4
DGKZ,SORL1
DGKZ,SORT1
DGKZ,SOX9
DGKZ,SPATS2L
DGKZ,STARD13
DGKZ,STAT4
DGKZ,SYTL2
DGKZ,TEX14
DGKZ,TGFBR3
DGKZ,THOC2
DGKZ,TLE6
DGKZ,TP53
DGKZ,TRIM46
DGKZ,TRPV6
DGKZ,TYR
DGKZ,TYW1
DGKZ,UGT2A3
DGKZ,UHRF1BP1L
DGKZ,VRK2
DGKZ,WDR47
DGKZ,ZBTB11
DGKZ,ZNF208
DGKZ,ZNF407
DGKZ,ZNF862
DGKZ,ZSCAN1
DGUOK,TP53
DHCR7,FRMPD4
DHCR7,MYO5A
DHCR7,NRAS
DHCR7,SLIT1
DHCR7,SOX9
DHCR7,SYNE1
DHCR7,TNXB
DHCR7,TP53
DHDDS,TP53
DHFR,TP53
DHH,DCLK1
DHH,TP53
DHODH,ALK
DHODH,CCKBR
DHODH,CEP250
DHODH,CNTNAP2
DHODH,DLEC1
DHODH,DSCAM
DHODH,DUOX2
DHODH,EPRS
DHODH,FZD10
DHODH,GABRB3
DHODH,GPR112
DHODH,GPR158
DHODH,HCFC1
DHODH,KCNJ2
DHODH,LILRB5
DHODH,LPA
DHODH,MMP16
DHODH,NPAT
DHODH,NRAP
DHODH,OTOF
DHODH,PASK
DHODH,PDZD2
DHODH,PLXNA3
DHODH,POLD1
DHODH,PPP6R2
DHODH,RYR3
DHODH,SACS
DHODH,SLIT3
DHODH,SOX9
DHODH,SZT2
DHODH,TGIF1
DHODH,TP53
DHODH,TRPC7
DHODH,TRPS1
DHODH,TSSK1B
DHODH,TTK
DHODH,UNC5C
DHODH,ZBTB33
DHODH,ZNF423
DHODH,ZNF43
DHPS,PIK3CA
DHRS1,TP53
DHRS12,PIK3CA
DHRS12,SMAD4
DHRS12,TP53
DHRS2,AKAP13
DHRS2,KIF26B
DHRS2,TP53
DHRS7,SOX9
DHRS7,TP53
DHRS9,TP53
DHTKD1,PLXNA1
DHX15,BCL11B
DHX15,CHRNA4
DHX15,PARVB
DHX15,SLC7A10
DHX15,SOX9
DHX15,TENM4
DHX15,ZNF16
DHX15,ZNF74
DHX16,ACSM5
DHX16,ATR
DHX16,CDH5
DHX16,CDH7
DHX16,CTNNA2
DHX16,EPHB1
DHX16,GABRB2
DHX16,GPR50
DHX16,MAP2K4
DHX16,MED24
DHX16,NELL1
DHX16,OPRM1
DHX16,PDE4D
DHX16,PRSS12
DHX16,SLC24A2
DHX16,SOX9
DHX16,SYN3
DHX29,CACNG5
DHX29,ELF3
DHX29,FGD2
DHX29,GPR50
DHX29,HLA-C
DHX29,NRAS
DHX29,RING1
DHX29,SLC4A2
DHX29,SMAD4
DHX29,SOX9
DHX29,STARD13
DHX29,TCF7L2
DHX29,THSD7A
DHX29,TP53
DHX29,ZNF672
DHX30,ADAMTS13
DHX30,MAP2K7
DHX30,MKRN3
DHX30,PADI1
DHX30,SOX9
DHX30,TFR2
DHX32,CEP170B
DHX32,GOLGA3
DHX32,SOX9
DHX34,AK5
DHX34,EPHB1
DHX34,GABRB2
DHX34,GGNBP2
DHX34,GPR174
DHX34,GRK5
DHX34,GYS1
DHX34,SOX9
DHX34,TNN
DHX34,TPTE
DHX34,TRPS1
DHX34,VN1R2
DHX35,ABCA2
DHX35,SOX9
DHX38,CRTC1
DHX38,CTNNA2
DHX38,GYS1
DHX38,MAP2K7
DHX38,PNLDC1
DHX38,SOX9
DHX40,ASTN2
DHX40,SOX9
DHX40,TP53
DHX57,SOX9
DHX58,KDM5B
DHX58,MLH1
DHX58,RXFP3
DHX58,SOX4
DHX58,SOX9
DHX58,TP53
DHX8,AGO4
DHX8,APC
DHX8,ARHGEF11
DHX8,ATP2C2
DHX8,C8B
DHX8,CACNA1E
DHX8,CDYL
DHX8,COL7A1
DHX8,CTNNA2
DHX8,DCLK1
DHX8,DIAPH3
DHX8,DLGAP4
DHX8,DMD
DHX8,EPHB1
DHX8,FBXW7
DHX8,FLG
DHX8,GAD2
DHX8,GAK
DHX8,GLI3
DHX8,GMEB2
DHX8,HDC
DHX8,IL1RAPL2
DHX8,ITIH2
DHX8,JARID2
DHX8,LRRC37A3
DHX8,MAGEC3
DHX8,MAP3K9
DHX8,MLLT6
DHX8,MOS
DHX8,NDN
DHX8,NRAS
DHX8,OLFML2A
DHX8,PIAS1
DHX8,PITRM1
DHX8,PLK1
DHX8,POP1
DHX8,PRMT2
DHX8,PTPRR
DHX8,RASA3
DHX8,RC3H2
DHX8,RXFP3
DHX8,SARDH
DHX8,SETD1A
DHX8,SLC34A2
DHX8,SLC8A2
DHX8,SLIT3
DHX8,SMAD4
DHX8,SOX9
DHX8,SPTLC3
DHX8,SSH1
DHX8,ST6GALNAC5
DHX8,TENM1
DHX8,TESPA1
DHX8,TFAP2B
DHX8,TMPRSS15
DHX8,TP53
DHX8,TRPS1
DHX8,UMODL1
DHX8,VLDLR
DHX8,ZMYM3
DHX8,ZNF609
DHX9,AP3D1
DHX9,APC
DHX9,ARHGAP33
DHX9,ARHGEF2
DHX9,ATP10A
DHX9,BMP1
DHX9,CASKIN2
DHX9,CBS
DHX9,COL6A2
DHX9,COLGALT1
DHX9,CPQ
DHX9,DAZAP1
DHX9,DCTN2
DHX9,DLGAP4
DHX9,DNAJC1
DHX9,E4F1
DHX9,ECM1
DHX9,EFEMP1
DHX9,EIF4A2
DHX9,FAM50B
DHX9,FASTK
DHX9,FBXW7
DHX9,FLG
DHX9,GAL3ST4
DHX9,GRK5
DHX9,HECW1
DHX9,HLA-B
DHX9,HSF1
DHX9,IGFALS
DHX9,ITGA5
DHX9,ITIH4
DHX9,KCNC3
DHX9,KCNQ2
DHX9,KRAS
DHX9,LMF2
DHX9,LRRC41
DHX9,MBNL2
DHX9,MICALL2
DHX9,MPRIP
DHX9,MRGPRX4
DHX9,NDE1
DHX9,NFASC
DHX9,NPR1
DHX9,NRAS
DHX9,PAFAH2
DHX9,PC
DHX9,PCDH9
DHX9,PER1
DHX9,PFDN6
DHX9,PIAS4
DHX9,PLEKHH3
DHX9,PLP2
DHX9,PLXNB3
DHX9,PPFIA3
DHX9,PTPRT
DHX9,RALGDS
DHX9,RBM10
DHX9,SEC14L3
DHX9,SETD2
DHX9,SLC1A5
DHX9,SLC8A2
DHX9,SMAD4
DHX9,SOX9
DHX9,TBC1D10B
DHX9,TCF7L2
DHX9,TGM1
DHX9,TP53
DHX9,TRPM4
DHX9,TUBB3
DHX9,ZFP36L1
DHX9,ZNF668
DIAPH1,ADAMTS8
DIAPH1,CLDN10
DIAPH1,CLSTN3
DIAPH1,CNNM1
DIAPH1,DOK5
DIAPH1,EPHB1
DIAPH1,EPPK1
DIAPH1,EPS8L1
DIAPH1,GRM2
DIAPH1,KIF1A
DIAPH1,MTUS2
DIAPH1,NTM
DIAPH1,OPRM1
DIAPH1,PHF14
DIAPH1,RGS12
DIAPH1,SARDH
DIAPH1,SOX1
DIAPH1,SOX9
DIAPH1,TENM1
DIAPH1,TP53
DIAPH1,ZNF135
DIAPH2,ABCA2
DIAPH2,ADAMTS7
DIAPH2,ALX4
DIAPH2,ARID1A
DIAPH2,CASZ1
DIAPH2,DPP6
DIAPH2,ENG
DIAPH2,EPPK1
DIAPH2,HIC2
DIAPH2,HNF1A
DIAPH2,HUWE1
DIAPH2,IQSEC2
DIAPH2,JAG2
DIAPH2,KIF1A
DIAPH2,LAMA5
DIAPH2,MAGIX
DIAPH2,MAP2K7
DIAPH2,MYO9B
DIAPH2,NAALADL1
DIAPH2,PLEKHA6
DIAPH2,POLG
DIAPH2,RBM10
DIAPH2,RBP3
DIAPH2,RXFP3
DIAPH2,SEMA6C
DIAPH2,SOX9
DIAPH2,TGIF1
DIAPH2,TICAM1
DIAPH2,TP53
DIAPH2,TRAP1
DIAPH2,TTLL12
DIAPH3,ABCA2
DIAPH3,ABCA3
DIAPH3,ABCC1
DIAPH3,ABL1
DIAPH3,ACTA1
DIAPH3,ADAMTS13
DIAPH3,ANK2
DIAPH3,BRPF1
DIAPH3,CAMTA1
DIAPH3,CAND1
DIAPH3,CCAR2
DIAPH3,CCDC40
DIAPH3,CDC42BPB
DIAPH3,CDH4
DIAPH3,CEP170
DIAPH3,CHRNA4
DIAPH3,CNNM1
DIAPH3,COL3A1
DIAPH3,CORO2B
DIAPH3,DBH
DIAPH3,DHX16
DIAPH3,DHX34
DIAPH3,DPP6
DIAPH3,DYRK3
DIAPH3,EHD3
DIAPH3,EPHB1
DIAPH3,FGF2
DIAPH3,FXR2
DIAPH3,GCDH
DIAPH3,GNAO1
DIAPH3,GNAZ
DIAPH3,GRM5
DIAPH3,HNF1A
DIAPH3,IGFALS
DIAPH3,IL21R
DIAPH3,INHBA
DIAPH3,INPPL1
DIAPH3,ITIH3
DIAPH3,ITSN1
DIAPH3,KCND3
DIAPH3,KCNQ2
DIAPH3,KCNQ4
DIAPH3,KHNYN
DIAPH3,KHSRP
DIAPH3,KIAA0907
DIAPH3,KIF1A
DIAPH3,LRP1
DIAPH3,LRP4
DIAPH3,MAN2C1
DIAPH3,MASP1
DIAPH3,MGAT4A
DIAPH3,MKRN3
DIAPH3,MUC4
DIAPH3,NLRP1
DIAPH3,NPAP1
DIAPH3,NR4A2
DIAPH3,NRDE2
DIAPH3,NUAK1
DIAPH3,NUMA1
DIAPH3,OLFML2A
DIAPH3,PABPC3
DIAPH3,PARVB
DIAPH3,PAXBP1
DIAPH3,PCDHB8
DIAPH3,PLEKHA4
DIAPH3,PLEKHA6
DIAPH3,PLXNA1
DIAPH3,POF1B
DIAPH3,POR
DIAPH3,RALYL
DIAPH3,RASAL1
DIAPH3,RHBG
DIAPH3,RIPK4
DIAPH3,RRP12
DIAPH3,RYR1
DIAPH3,RYR2
DIAPH3,SARDH
DIAPH3,SCIN
DIAPH3,SEMA4D
DIAPH3,SLC1A1
DIAPH3,SLC6A4
DIAPH3,SLIT3
DIAPH3,SNX13
DIAPH3,SOHLH2
DIAPH3,SYNE1
DIAPH3,SYNE2
DIAPH3,TBC1D9B
DIAPH3,TENM3
DIAPH3,TENM4
DIAPH3,TIAM1
DIAPH3,TM9SF2
DIAPH3,TMEM39A
DIAPH3,TP53
DIAPH3,TRAF3
DIAPH3,TRIM17
DIAPH3,TRPC7
DIAPH3,TSC2
DIAPH3,TSKS
DIAPH3,USH2A
DIAPH3,USP20
DIAPH3,VPS11
DIAPH3,ZNF135
DIAPH3,ZNF449
DIAPH3,ZNF484
DICER1,ADAMTS8
DICER1,CX3CL1
DICER1,DDX11
DICER1,ELL
DICER1,EPS8L1
DICER1,FBXO41
DICER1,GRIK3
DICER1,HTR5A
DICER1,IGF1R
DICER1,KIF1A
DICER1,LRCH4
DICER1,MAPK4
DICER1,MKRN3
DICER1,MLH1
DICER1,MTHFSD
DICER1,NPR2
DICER1,NRAS
DICER1,NTM
DICER1,P2RX1
DICER1,P2RX7
DICER1,PJA1
DICER1,POLM
DICER1,RUSC1
DICER1,SHROOM2
DICER1,SOX9
DICER1,SUPT6H
DICER1,TNRC6B
DICER1,TP53
DICER1,TUBB4A
DICER1,UXS1
DICER1,ZSCAN18
DIDO1,ATP7A
DIDO1,DIAPH3
DIDO1,EIF4A2
DIDO1,FERD3L
DIDO1,FGF3
DIDO1,GPR174
DIDO1,GPR50
DIDO1,IL1RAPL2
DIDO1,IRX4
DIDO1,KLF5
DIDO1,MLH1
DIDO1,NAP1L3
DIDO1,NRAS
DIDO1,POU5F2
DIDO1,PRLHR
DIDO1,PTH1R
DIDO1,SOX9
DIDO1,TNFRSF14
DIDO1,TP53
DIDO1,TP53TG5
DIDO1,ZNF638
DIO1,SOX9
DIO2,FRMPD4
DIO2,OBSCN
DIO2,PAX3
DIO2,PIK3CA
DIO2,PLXNA2
DIO2,SMAD4
DIO2,SOX9
DIO2,TP53
DIO3,ABL1
DIO3,ACVR1B
DIO3,CCKBR
DIO3,CXCR4
DIO3,FAM110B
DIO3,FLT4
DIO3,GPR37
DIO3,GRM1
DIO3,KCNH2
DIO3,MAGEC1
DIO3,MYBPC3
DIO3,NR0B1
DIO3,NRAS
DIO3,PIK3CA
DIO3,POU3F4
DIO3,PTPRK
DIO3,RBM10
DIO3,RIMBP2
DIO3,SMAD4
DIO3,SOX9
DIO3,SPTBN4
DIO3,TP53
DIP2A,CTNNA2
DIP2A,GSPT2
DIP2A,SOX9
DIP2A,TGIF1
DIP2C,ARHGAP33
DIP2C,ASTN2
DIP2C,AXIN2
DIP2C,CATSPERG
DIP2C,CD248
DIP2C,CNTNAP2
DIP2C,COL3A1
DIP2C,EPHB1
DIP2C,FBXO40
DIP2C,GPR50
DIP2C,HIVEP2
DIP2C,HTR5A
DIP2C,ICAM5
DIP2C,IFRD1
DIP2C,IL21R
DIP2C,KHSRP
DIP2C,KRT18
DIP2C,LANCL2
DIP2C,MCM7
DIP2C,MFSD12
DIP2C,MICALL2
DIP2C,MPPED2
DIP2C,MYO5A
DIP2C,NRAS
DIP2C,NTM
DIP2C,PARP3
DIP2C,PCBP1
DIP2C,PCDHA9
DIP2C,PCDHB8
DIP2C,PCDHGA3
DIP2C,PCDHGC3
DIP2C,PIAS4
DIP2C,PLXND1
DIP2C,PNMA3
DIP2C,QRFPR
DIP2C,RCOR3
DIP2C,RUNDC3A
DIP2C,SEMA4G
DIP2C,SERPINA4
DIP2C,SH2D3A
DIP2C,SLC1A1
DIP2C,SLC1A6
DIP2C,SLC35A2
DIP2C,SNAPC3
DIP2C,SOX10
DIP2C,SOX9
DIP2C,SPATA2
DIP2C,SPG7
DIP2C,TBC1D17
DIP2C,TENM1
DIP2C,TNFRSF10C
DIP2C,TP53
DIP2C,TP53BP2
DIP2C,TSKS
DIP2C,UBQLN4
DIP2C,UNKL
DIP2C,VCAN
DIP2C,ZMYM3
DIP2C,ZNF330
DIP2C,ZNF358
DIP2C,ZNF786
DIP2C,ZSCAN18
DIRAS2,ABCA2
DIRAS2,CAMTA2
DIRAS2,DCHS1
DIRAS2,EPN1
DIRAS2,FLNB
DIRAS2,HDAC4
DIRAS2,ING1
DIRAS2,KIF21B
DIRAS2,LAMA5
DIRAS2,LRP1
DIRAS2,MAP2K7
DIRAS2,MAP7D1
DIRAS2,MUC16
DIRAS2,MVK
DIRAS2,NAP1L3
DIRAS2,PCDHA9
DIRAS2,PIEZO1
DIRAS2,PLXNA3
DIRAS2,PLXND1
DIRAS2,PPP1R26
DIRAS2,RCVRN
DIRAS2,RYR1
DIRAS2,SLC1A7
DIRAS2,SMTN
DIRAS2,SOX11
DIRAS2,SOX4
DIRAS2,SOX9
DIRAS2,TGIF1
DIRAS2,TP53
DIRAS2,UBQLN2
DIRAS2,ZNF646
DIS3,EPS8L1
DIS3,KHSRP
DIS3,KLHL22
DIS3,NRAS
DIS3,SOX9
DIS3,TP53
DISC1,AMPD2
DISC1,AP3D1
DISC1,APC
DISC1,ATP11A
DISC1,CLDN8
DISC1,CLIP2
DISC1,E4F1
DISC1,EHMT2
DISC1,HLA-B
DISC1,KRAS
DISC1,MTMR11
DISC1,MYBBP1A
DISC1,NRAS
DISC1,PC
DISC1,PLXNB2
DISC1,PROKR1
DISC1,RUSC2
DISC1,SBNO2
DISC1,SLC12A7
DISC1,SLC4A2
DISC1,SOX9
DISC1,SPTB
DISC1,TCF7L2
DISC1,TET3
DISC1,TGFBR2
DISC1,TICAM1
DISC1,TP53
DISC1,TSC2
DIXDC1,TP53
DKC1,NFASC
DKC1,SOX9
DKK1,BNC2
DKK1,FLNC
DKK1,HNRNPL
DKK1,KCNQ2
DKK1,KIF21B
DKK1,SOHLH2
DKK1,SOX9
DKK1,TP53
DKK1,ZNF488
DKK2,AMPH
DKK2,ATXN1
DKK2,AXIN2
DKK2,CLDN8
DKK2,CLUH
DKK2,DCLK1
DKK2,FLRT2
DKK2,FOXG1
DKK2,FZD10
DKK2,GPLD1
DKK2,GRIA4
DKK2,GRM1
DKK2,GRM7
DKK2,GUF1
DKK2,HAS1
DKK2,HIST1H2BK
DKK2,HSF1
DKK2,HTR1A
DKK2,KSR2
DKK2,MAGEC1
DKK2,MAP2K4
DKK2,MAP2K7
DKK2,MCOLN1
DKK2,METTL13
DKK2,MLXIPL
DKK2,MYBPC3
DKK2,NEFM
DKK2,NPAT
DKK2,NPHS1
DKK2,NRAS
DKK2,PCBP1
DKK2,PCDHB3
DKK2,PIK3C2B
DKK2,PIK3CA
DKK2,PLXNB3
DKK2,PNLDC1
DKK2,PRIM2
DKK2,RYR2
DKK2,SMAD4
DKK2,SOX9
DKK2,SPTA1
DKK2,TCF7L2
DKK2,TECPR2
DKK2,TLK1
DKK2,TMEM2
DKK2,TP53
DKK2,TRPV6
DKK2,TSC2
DKK2,TSSK1B
DKK2,UNC5C
DKK2,ZNF536
DKK3,SOX9
DKK4,PLXNA1
DKK4,SOX9
DLAT,ARID1A
DLAT,SOX9
DLAT,TP53
DLC1,ABCA2
DLC1,ABL1
DLC1,ADRM1
DLC1,CC2D1A
DLC1,CROCC
DLC1,EPHB1
DLC1,GPR50
DLC1,GSPT2
DLC1,HSPA6
DLC1,HTR5A
DLC1,MAGEA4
DLC1,MAP2K7
DLC1,MMP17
DLC1,OTUB1
DLC1,PRMT5
DLC1,SCPEP1
DLC1,SHROOM2
DLC1,SOX9
DLC1,SPTA1
DLC1,TENM1
DLC1,TNFRSF14
DLC1,TP53
DLC1,TP53TG5
DLC1,TP73
DLC1,ZNF689
DLC1,ZSCAN18
DLD,ARID1A
DLD,COL3A1
DLD,DLG2
DLD,EPHB1
DLD,GRIK3
DLD,KIF1A
DLD,KSR2
DLD,LRRN3
DLD,NELL1
DLD,NRAS
DLD,NUP214
DLD,PCBP1
DLD,PCDH17
DLD,RYR2
DLD,SOX9
DLD,TCF7L2
DLD,TPTE
DLD,UNC5C
DLEC1,ACO2
DLEC1,C4BPA
DLEC1,CCT8L2
DLEC1,CYP1A1
DLEC1,DCLK1
DLEC1,DVL3
DLEC1,EPHB1
DLEC1,GP6
DLEC1,GPR50
DLEC1,KSR2
DLEC1,LILRA4
DLEC1,MKRN3
DLEC1,PDE8B
DLEC1,PNLDC1
DLEC1,POLR1B
DLEC1,PRKAG1
DLEC1,SCN1A
DLEC1,SNTG2
DLEC1,SOX9
DLEC1,TP53
DLEC1,TRIM17
DLEC1,ZNF35
DLEC1,ZSCAN18
DLG1,FLG
DLG1,NTM
DLG1,SEC16A
DLG1,SOX9
DLG1,TP53
DLG2,ABCA2
DLG2,ADAMTS8
DLG2,AEBP1
DLG2,ALOX12
DLG2,APBB3
DLG2,AQP2
DLG2,ASB13
DLG2,C4BPA
DLG2,CARD11
DLG2,COLGALT1
DLG2,CYTIP
DLG2,DAPK3
DLG2,DIAPH3
DLG2,DPEP1
DLG2,DSCAM
DLG2,EEF1D
DLG2,EIF4A2
DLG2,EPHB1
DLG2,EPPK1
DLG2,FBRS
DLG2,FBXL14
DLG2,FCGBP
DLG2,FGF3
DLG2,FLG
DLG2,FPR1
DLG2,GNAZ
DLG2,GNL1
DLG2,GPR133
DLG2,GPR139
DLG2,GPR50
DLG2,GRIK3
DLG2,GRM2
DLG2,GRM7
DLG2,GYS1
DLG2,HAP1
DLG2,HTR1A
DLG2,IGFALS
DLG2,INPPL1
DLG2,KIF13A
DLG2,KLF5
DLG2,LAMA5
DLG2,LIMK1
DLG2,MAGI2
DLG2,MLC1
DLG2,MMP11
DLG2,MRGPRX4
DLG2,MYBBP1A
DLG2,NOD2
DLG2,NPY
DLG2,NRAS
DLG2,P2RY4
DLG2,PAFAH2
DLG2,PCBP1
DLG2,PCDHB8
DLG2,PEG3
DLG2,PIEZO1
DLG2,PLXNA2
DLG2,POLQ
DLG2,PSMD2
DLG2,RBM10
DLG2,RTN2
DLG2,SCARF1
DLG2,SCRT1
DLG2,SH3BP2
DLG2,SKAP1
DLG2,SLC1A4
DLG2,SLC25A6
DLG2,SLC5A1
DLG2,SLC5A5
DLG2,SLC6A14
DLG2,SOX11
DLG2,SOX9
DLG2,SP3
DLG2,SPI1
DLG2,ST6GALNAC2
DLG2,SYNPO
DLG2,TIAM1
DLG2,TINAGL1
DLG2,TJP3
DLG2,TNXB
DLG2,TONSL
DLG2,TP53
DLG2,TRIM17
DLG2,TRPC7
DLG2,ULK1
DLG2,WDR62
DLG2,ZBTB7A
DLG2,ZNF16
DLG2,ZNF783
DLG2,ZNF786
DLG3,ASIC4
DLG3,DCLK1
DLG3,GRM2
DLG3,GTF2IRD1
DLG3,KCNH2
DLG3,KCNV1
DLG3,KHSRP
DLG3,LHX1
DLG3,SALL2
DLG3,SOX9
DLG3,TP53
DLG4,ARHGEF40
DLG4,HLA-B
DLG4,NAALADL1
DLG4,SOX9
DLG4,TCF7L2
DLG4,TP53
DLG4,ZDHHC7
DLG4,ZMYM3
DLG5,ADAM29
DLG5,ADAMTS7
DLG5,ASTN2
DLG5,ATP10A
DLG5,AUTS2
DLG5,AXIN1
DLG5,CACNB4
DLG5,CHST15
DLG5,COL6A2
DLG5,CTNNB1
DLG5,CTNNBL1
DLG5,CYP2B7P
DLG5,DIAPH3
DLG5,ERN2
DLG5,FASN
DLG5,FLG
DLG5,FOXI1
DLG5,GRIK3
DLG5,HNRNPK
DLG5,ING1
DLG5,LAMA5
DLG5,LHX1
DLG5,LILRB2
DLG5,MAGEC1
DLG5,MAP2
DLG5,MAP2K7
DLG5,MPDZ
DLG5,MSL3
DLG5,NHLH1
DLG5,NOS1
DLG5,NRAS
DLG5,PCBP1
DLG5,PCDH11X
DLG5,PCDHB3
DLG5,PCDHB8
DLG5,PIK3C2G
DLG5,PITPNM1
DLG5,PRKCQ
DLG5,RIMBP2
DLG5,SALL4
DLG5,SEMA6C
DLG5,SLC12A4
DLG5,SLC1A7
DLG5,SLC4A1
DLG5,SLCO1A2
DLG5,SMARCA4
DLG5,SOX11
DLG5,SOX9
DLG5,TGFBR2
DLG5,TP53
DLG5,TPTE
DLG5,UNC5C
DLG5,WIZ
DLGAP1,AHDC1
DLGAP1,AKAP12
DLGAP1,ANKRD53
DLGAP1,ARHGEF17
DLGAP1,ASH1L
DLGAP1,ASTN2
DLGAP1,ATP10A
DLGAP1,ATP8B2
DLGAP1,B3GALT5
DLGAP1,BACH2
DLGAP1,BGN
DLGAP1,CAMTA1
DLGAP1,CCDC40
DLGAP1,CDH5
DLGAP1,CNTN2
DLGAP1,COL13A1
DLGAP1,CORO2B
DLGAP1,DCLK1
DLGAP1,DOK1
DLGAP1,ELK3
DLGAP1,EPHB1
DLGAP1,EPPK1
DLGAP1,EPS8L1
DLGAP1,ESRRG
DLGAP1,EVPL
DLGAP1,FMR1
DLGAP1,FOXO4
DLGAP1,IGF1R
DLGAP1,IMPG1
DLGAP1,INHBA
DLGAP1,INSRR
DLGAP1,IQCE
DLGAP1,IQSEC3
DLGAP1,KCND3
DLGAP1,KDM2A
DLGAP1,KIAA0319L
DLGAP1,LILRA5
DLGAP1,LRP10
DLGAP1,MAD1L1
DLGAP1,MAX
DLGAP1,MGAT4A
DLGAP1,MYH14
DLGAP1,MYRF
DLGAP1,NADK
DLGAP1,NOP2
DLGAP1,NR0B1
DLGAP1,NRAS
DLGAP1,OLFM1
DLGAP1,OPCML
DLGAP1,PDE4D
DLGAP1,PIK3CA
DLGAP1,PLXNB3
DLGAP1,PROKR1
DLGAP1,PTPRN2
DLGAP1,PWP1
DLGAP1,RASAL1
DLGAP1,RBM10
DLGAP1,RBM5
DLGAP1,RIPK4
DLGAP1,RPS6KA6
DLGAP1,SEMA4D
DLGAP1,SFSWAP
DLGAP1,SHROOM2
DLGAP1,SMAD4
DLGAP1,SMTN
DLGAP1,SOX9
DLGAP1,SRGAP2
DLGAP1,TAF4B
DLGAP1,TEX2
DLGAP1,TGM2
DLGAP1,TICAM1
DLGAP1,TIMELESS
DLGAP1,TP53
DLGAP1,TP73
DLGAP1,TRIM45
DLGAP1,TRPC7
DLGAP1,TTLL12
DLGAP1,UNC13B
DLGAP1,USP5
DLGAP1,VPS11
DLGAP1,WDR11
